CompanyID,AnalystCuratedVertical,Segment,Subsegment,ACVReportLastUpdated,RowID,LastUpdated
521163-37,Artificial Intelligence and Machine Learning,Vertical Applications,Industrial,Q4 2024,601ad8118bcf30f49278c022053cc3e7ab54013754625e2525b86bc0b1bd8b48,12/09/2024
494244-91,Crypto,Web3,Metaverse and gaming,Q4 2023,b3ee79bcde5f97abab1142a5069937448d6ab285c47beab1a3a9dd46e3415781,12/09/2024
494244-91,Gaming,Content,"Publishers, developers, studios",Q3 2024,5da858b2e158b7401e4a20cdc7e248005e4aaeb7a8c1bc1ba5e55686674d7056,12/09/2024
431574-67,Artificial Intelligence and Machine Learning,Vertical Applications,Industrial,Q4 2024,a1473a7810b0b1d71b46beee8696d80e8e0615dfc37bf6e9e35969ff432ec659,12/09/2024
461803-87,Enterprise SaaS,Enterprise Resource Planning (ERP),Financial Management Systems,,7795cb33ee0bc8a388367d69a18f8452f43685e1790766d4087613fbbda35b46,12/09/2024
461803-87,Retail FinTech,Credit & Banking,Credit & BNPL,Q2 2024,a290a5711043aa3f40adc2240081688b3e0448103e8fcd1c9c4347e19499496e,12/09/2024
489453-13,Foodtech,Food Production,Sustainable Packaging,Q4 2024,25c1fc9e898ed8a13e61e3d9820141d9c5c71b6ef2fa2aa49aba2375f5de322f,12/11/2024
509360-05,Enterprise SaaS,Enterprise Resource Planning (ERP),Enterprise Asset Management,,e9c00d1ea539bfd9142053054647bbecc2906e9bbdba51dc4c3caf5c0a0dfead,12/09/2024
509360-05,Gaming,Access,Distribution platforms,Q3 2024,3f46b4314e98e4bb4a2c9dbb7e224477b32cd77b2202e0653731b2df239754f2,12/09/2024
517101-40,Artificial Intelligence and Machine Learning,Vertical Applications,IT,Q4 2024,257e9a49a05c3ed6e6d64590a79200fcbf27a2d38778ace78a63b744f10b4402,12/09/2024
512677-99,Retail FinTech,Credit & Banking,Credit & BNPL,Q2 2024,30c0a34fe606a22b94d16c93b3d527c3d6821e5cc89a990210bcb12b428cdf81,12/09/2024
510834-16,Gaming,Operations,Analytics,Q3 2024,67e085d677b31df90b46aa40e576c12d1ed68f8c492a05e4737b7216c6ee2c86,12/09/2024
494983-00,Gaming,Content,Games & platforms,Q3 2024,bdcaa44c0a5ccd95a22d0dad787676b112e665d4ad3431e3be436d31da5dc235,12/09/2024
57043-90,Internet of Things,Industrial IoT,Manufacturing & Supply Chain,Q3 2023,ed9c61b1be077b59fd543d3dfcdef02c1f49d02de09ed2e30764773c3cc47352,12/09/2024
168003-28,Food & Beverage CPG,CPG Beverages,Coffee and tea,Q4 2024,df4aeb99ccd17f6b0cfd7f2f08b18c7637be25b74b21deda30692bdad8b9fab2,12/09/2024
231413-59,Artificial Intelligence and Machine Learning,Vertical Applications,Transportation,Q4 2024,879558dd3409d785b406cefec03455b953eec3b9e4058696cb980b966e6df158,12/09/2024
231413-59,Data Analytics,Vertical Applications,Mobility,Q3 2024,4dc2563191a6213d4842dfe20b2ca7f4003d7c6ed49ac2b69434cce527261435,12/09/2024
103493-17,E-Commerce,Purchase Medium,Payment,Q3 2024,6ebb62bed52b0ca20a34b956c91b6be9724342a3fcd1471900968c80fc61b7c5,12/09/2024
103493-17,Enterprise SaaS,Enterprise Resource Planning (ERP),Financial Management Systems,,fb6dcf7ea7ddbafe6d5e5e50f806bbefa8fbb7dcc09e6daee5faf21092f26be5,12/09/2024
433419-31,Artificial Intelligence and Machine Learning,Vertical Applications,IT,Q4 2024,d828bc930b20f91d637b6ff69ae5eb8e0b9f07be9e111b901c6b47b7eebd0255,12/09/2024
57043-54,Information  Security,Identity & Access Management,Fraud Prevention,Q4 2024,42ab8b9118989be16aec4eb0f6c1490458646aa7ea8e76ef1bce062e020835c2,12/09/2024
155838-79,Foodtech,eCommerce,Online Grocers,Q4 2024,72af2a7d7e5f12e99eb248fb1c35fce6a2ce36dba5b10d9e36b20a07cae89d64,12/11/2024
470652-22,Carbon and Emissions Tech,Industry (cont'd),Low-carbon Manufacturing and Industrial Processes,Q3 2024,382fe3055cfc61f9f5b879f5f56c29f0b99da1a52815ab9de771ba4957b88c84,12/09/2024
504197-47,Retail FinTech,Wealthtech,Brokerage,Q2 2024,e5474f58beb5d1a3240187806d264f8bc4535dbcc50e65476c0cac8eaafe7f83,12/09/2024
57044-71,Foodtech,Restaurant & Retail Tech,Sales & Operations Tech,Q4 2024,a87321724affc2769d53abed1e598679add7624ceae0e17f4f09bc7d0d7d5987,12/11/2024
399504-97,Artificial Intelligence and Machine Learning,Vertical Applications,Financial Services,Q4 2024,d30a7d88a92c4f56df341f67876b70c0d7c04729f90bb9ca0ad884b1ffd8998f,12/09/2024
399504-97,Enterprise Fintech,CFO Stack,"Accounting, tax, & compliance",Q2 2024,296b3366fd807867eca6958f2158b5debfb64ea7e0864847a428a813f2291f93,12/09/2024
399504-97,Fintech,CFO Stack,"Accounting, tax, & compliance",Q3 2024,0086aa20b40d5145222ac69515901a8d11339fe5970d8ef2b4bf3840de716e46,12/09/2024
527421-70,Clean Energy,Intermittent Renewable Energy,Wind,Q3 2024,88821956748c9bbdc9599ef1cb791c4691fd2710eb5b66bff7d40b141115cfbf,12/09/2024
494981-56,Supply Chain Tech,Enterprise supply chain management,Other SCM,Q3 2024,26b919544feabafc1a4cc0f5d927511204b971559bc4756875c6de5390b200d3,12/09/2024
494244-28,Gaming,Content,Games & platforms,Q3 2024,f2400e485e9152eab83fb80d30cb97ea3564f3bde09bfd3bb47b304036185a9b,12/09/2024
520048-72,AgTech,Animal Ag,Insect Farming,Q4 2024,567f24adf007fbb460ebe4f6387e94005333dd077b9294a280dfb0d76dd9f9ed,12/09/2024
436368-70,Enterprise SaaS,Customer Relationship Management (CRM),Marketing,,359557cc167b14edf913b7fb615ab57f44ce50b8e9afca665891a96b8cfe1959,12/09/2024
437107-78,Artificial Intelligence and Machine Learning,Vertical Applications,Consumer,Q4 2024,898366d5536cda6bb7b6988069000b61d0ed9d027f225ab31f2d41aa4c266a1d,12/09/2024
491298-67,Enterprise Fintech,Payments,Cross border & FX,Q2 2024,7c852e772d92605abd87b1e1001fdc90561d654b1da1670da30c0f225aaa809a,12/09/2024
491298-67,Fintech,Payments,Cross border and FX,Q3 2024,3ac1b2e5f777049fe0ac969fee08756274a5b7b68753018d30279e9dd9539bf2,12/09/2024
277858-09,Foodtech,Food Production,Sustainable Packaging,Q4 2024,1005ddc93bd44abd73029511bf310f6e4618acd5858090d8ecb0f057d5576bd5,12/11/2024
338684-59,Artificial Intelligence and Machine Learning,Vertical Applications,Industrial,Q4 2024,6fdd4cd7b149db65b8663fc59356f6f940e38d02fa02b62bda421d0a12475470,12/09/2024
338684-59,Supply Chain Tech,Enterprise supply chain management,Supply chain finance & payments,Q3 2024,e0b3ace3777f5e0ab22c77688711c06d4864910c8b672f9efc1acdb61fcd6dcc,12/09/2024
513417-97,Artificial Intelligence and Machine Learning,Vertical Applications,Financial Services,Q4 2024,30be17efd88d7b6f865ad7e64608e20a190f37cbc455307a9f4093fc8d8ac577,12/09/2024
513417-97,Information  Security,Identity & Access Management,Fraud Prevention,Q4 2024,38f4c8e580eb2e35387ea8e8f4b7adfd7ee893a85dc49fe4031bfec4e71a6651,12/09/2024
513049-42,Enterprise Fintech,Payments,Cross border & FX,Q2 2024,4cf534b885cab289f210b0f261c85a215716a43c1717b0dc5ca5a144a695f5f4,12/09/2024
513049-42,Fintech,Payments,Cross border and FX,Q3 2024,d72b735a421c89cc38943c7129f1d30e8d57576938a883b58d7fab2649b4b7df,12/09/2024
340896-61,AgTech,Precision Ag,Farm Management Software,Q4 2024,55fa1d3b3d4c3faabae783f7b77f3f16462cb600afa51e43336ed985cf895d08,12/09/2024
552861-46,Gaming,Content,"Publishers, developers, studios",Q3 2024,46a040e62282e7ee4189f7aa5fbbaed9365238c614a472cbe7c02446d8e8340c,12/09/2024
459962-83,Foodtech,Restaurant & Retail Tech,Ghost Kitchens,Q4 2024,6120bd64f4660a1f10fe705cb03ac1ff06d063dc3b01c8c232c959722fc90ea3,12/11/2024
490928-32,E-Commerce,Purchase Venue,Marketplace enablement,Q3 2024,e1cb563d53d5c950b816149d449872e392a369a5d012a16856d813c820bd1401,12/09/2024
490928-32,Enterprise SaaS,Customer Relationship Management (CRM),Sales,,4d9d9df04b0613a4f0c66ba51fe2b686d0a045f9b609d2315c2de3020be88b24,12/09/2024
490928-32,Fintech,Payments,Payment platforms & POS,Q3 2024,2e4ed2111539c74fee62d84b7f198f67cb34c48f475ae1ddf5e332adaacea03c,12/09/2024
454435-21,Enterprise Fintech,Capital Markets,Data & analytics,Q2 2024,f96c5db01c516783f8f371d46ffcb5dada97ead2fd1c4c68e5de1459f5f1818f,12/09/2024
454435-21,Fintech,Capital Markets,Data & analytics,Q3 2024,1034ec89436e03ced58fc5af315628acf074ea805a4975ac6ff60b434cbb073c,12/09/2024
224406-46,AgTech,Ag Biotech,Plant Biotech,Q4 2024,1554377534a897955f1d141fe06353820cfcf9c740547ea8e708399891cc3ba2,12/09/2024
343107-55,AgTech,Agrifinance & eCommerce,Agribusiness Marketplaces,Q4 2024,656764bd6a06d3977317a95777125689f74ce1c00c76af2257ae8ff923efc2d4,12/09/2024
268274-35,Gaming,Content,"Publishers, developers, studios",Q3 2024,31c29e670dc37a571e1ef44f0b5c4efecf24d0c25cdc70df10f3481cbdb99478,12/09/2024
489823-57,Fintech,Financial Services Infrastructure,Platforms & APIs,Q3 2024,d094b382c97af7fe034b65e6f9fec9f24cf56486d14b229ea2c81420f567d052,12/09/2024
483925-24,Artificial Intelligence and Machine Learning,Vertical Applications,IT,Q4 2024,dbe1b9096ba47950482ee0c27d01f99f7fa009b9df43bb54e4465397fb400582,12/09/2024
211135-96,Information  Security,Security Operations,Managed Security Services,Q4 2024,eb723ad0531a02490fa761a5fac147da0399e1391fe539a2c8881c26aac00a81,12/09/2024
268282-27,Foodtech,Restaurant & Retail Tech,Sales & Operations Tech,Q4 2024,aaa67c74a1bb02d2a1c258c408f9361ba1581ed03a35e2556b7942e6f12a9bec,12/11/2024
125985-43,Foodtech,eCommerce,Restaurant Marketplaces,Q4 2024,fcacd5756784f3ae5f0a8df5bb5489ad6af4a6401c80ad9d0de5080ba773dc30,12/11/2024
268282-54,Foodtech,Discovery & Review,Food & Beverage Discovery,Q4 2024,19c111af65adfd4610a87be2134a30974d5ebc9265f9a9c7bf8d53b2f1ad4e60,12/11/2024
481727-53,Clean Energy,Intermittent Renewable Energy,Solar - Thermal,Q3 2024,69fb439c0cc43e39f12a0e226d7e7ac3d59f9a74c055b8d20a23c08310817071,12/09/2024
56310-40,Mobility,Ride Hailing,Ridehailing Platforms,Q4 2024,4259c3d52027bedeb886a0c6e0229f523658c9c12de554b7bcd7672aff948e34,12/14/2024
469193-41,Clean Energy,Intermittent Renewable Energy,Solar - Photovoltaic,Q3 2024,4968a48dd3dae955cd9a3d4f3fee4ecac6ddd55bca877e55219198ab60e039c6,12/09/2024
434173-42,Digital Health,Digital Care and Treatments,Diabetes and Chronic Conditions,,fd6ec54fd5fe9c3475f657af56501998f47d30e5585eae5608521808cdb6ccc5,12/09/2024
434173-42,Enterprise SaaS,Enterprise Resource Planning (ERP),Manufacturing and Operations,,89934d9276a5743235f5c9f8d23e10e77e878ef5d439637f7a3fef7f3d58c389,12/09/2024
267544-63,Mobility,Auto Commerce,P2P Carshare,Q4 2024,4f5dc3652ce9715d36388518984df69a6028ffb5bfcc45356d97c62c6e077dee,12/14/2024
481726-99,Internet of Things,Connected Buildings,Connected Commercial Real Estate,Q3 2023,5716b0e09a2aa22e32b229cdbbc350702f36d89b76373320fdf3e4adcedc3bf4,12/09/2024
535918-60,AgTech,Agrifinance & eCommerce,Finance & Insurance,Q4 2024,f16e642b4a192dd14bc3f1cfca0ce389bc12dd030531ab648fa9762e17821349,12/09/2024
268281-64,Clean Energy,Grid Infrastructure,Analytics and Grid Management,Q3 2024,ba2b639da0721ab89d7088e07f9b334f4bbb4115094d4394e983a1f3c82df421,12/09/2024
268281-64,Internet of Things,IoT Software,Middleware,Q3 2023,fced95b277d3ea9f883e8d53840858b2778ee7d3472a35df9c2216623a264c0c,12/09/2024
437860-81,Supply Chain Tech,Last-mile delivery,Delivery services,Q3 2024,5debf98084e514df4c45ec1ca529b4eb4aa42d9f52f9e8cd0fe3d6c3c9dca5e3,12/09/2024
521909-11,Digital Health,Sport and Wellness,Corporate wellness,,9693b1941a4940e81d47d6a1e4bb695114ad06ddac837507beef6857dfff9b55,12/09/2024
500527-54,Fintech,Payments,B2B payments,Q3 2024,d573153113e2b26893b96b1445a4985e5cc926aa1106a14e57f72891480698bb,12/09/2024
155844-10,Mobility,Ride Hailing,Ridehailing Platforms,Q4 2024,a8206e56f5f4413ff152702916a1c83a4720d202b5a4f7314f093bb288189e7e,12/14/2024
268283-53,Foodtech,Discovery & Review,Kitchen Enablement Software,Q4 2024,2c7ab18f667762ff848e06c69c26cfcc3a74da053346275f2130d3b550867baf,12/11/2024
472513-24,Artificial Intelligence and Machine Learning,Vertical Applications,Healthcare,Q4 2024,617ac178f0e3d2d28a260417f64a3aec60c785a5633ef64ab15b1bffa582bd64,12/09/2024
518959-81,Enterprise SaaS,Other Application Software (OAS),Other Security,,00beb7bc72ae60098937e7ce1dee1ad85dfcd9aeb99bdda053f94e82fa9a0675,12/09/2024
163585-45,Food & Beverage CPG,CPG Beverages,Bottled water,Q4 2024,36c9752f9b349708e5cbba4aac5cd5aa733adfebb09d10e763077fcb0e27c96c,12/09/2024
510480-73,Foodtech,Restaurant & Retail Tech,Sales & Operations Tech,Q4 2024,18554ffafb74e383c54f9209e833e95e4b71830001e5f2ea24ccc48241d59027,12/11/2024
464034-34,Mobility,Freight,,Q4 2024,00782dea35ceb9092fc728f87452f162f7cc85919155a449c99243330e79bfad,12/14/2024
551768-41,Retail FinTech,Alternative Lending,Retail and marketplace lending,Q2 2024,59dcec30d4274e691725d6d113061a45bd8625d334f8ef211f7b67163f91e3ce,12/09/2024
229576-33,Enterprise Fintech,Alternative Lending,Commercial lending,Q2 2024,1e4e9b7b6f48265473e5b4eb2ff775986b46a4476bf7a6005d93ddc64b4c6c92,12/09/2024
229576-33,Fintech,Alternative Lending,Commercial lending,Q3 2024,c407719461324d7c75cbadd37f7d0c53b1870251e255166072093eef8146ea50,12/09/2024
229576-33,Supply Chain Tech,Enterprise supply chain management,Supply chain finance & payments,Q3 2024,36dc6b414882f2cc7d09101adc4a319c9375ff5e8d93fb5db58e45a0fbe07f6c,12/09/2024
501634-36,Artificial Intelligence and Machine Learning,Vertical Applications,Healthcare,Q4 2024,45a00c0849207eb272891fcd9df0f251b110cbb2879b494f24fb5abe98ca44d1,12/09/2024
121564-63,AgTech,Agrifinance & eCommerce,Agribusiness Marketplaces,Q4 2024,6c72c3a36183357026d32863a4a4a8121e5fc8dc5ed757d65701739f8ba262d0,12/09/2024
121564-63,Enterprise SaaS,Customer Relationship Management (CRM),Digital Commerce,,c575d1761104379ea461cda07cff4b520c7929e6ea2dcc0f2e1d96f7a8043d17,12/09/2024
121564-63,Mobility,Auto Commerce,Digital Marketplaces,Q4 2024,6219c1cfa5a181389da46da1c0ef8f61963c1fbc395e4f034ca689d66dc80ed9,12/14/2024
227728-27,Foodtech,Bio-engineered Foods,Novel Ingredients,Q4 2024,9435d81d45469a2e06f9f6ceae711a933be6736d75def29991bd6be182ea0e81,12/11/2024
399523-78,AgTech,Indoor Farming,Indoor Farming Components,Q4 2024,2522e6cb10818323d3c9db7f40000cd91ca142a53dcfa02b1ceb050e73b8f51c,12/09/2024
494265-79,Crypto,DeFi,"Lending, borrowing, and yield generation",Q4 2023,8748a921896c5c0f0c240d59c53da0c95c24bac4e8e16a2e4597d1e8f013941d,12/09/2024
483206-50,Enterprise Fintech,Commercial finance,Non-dilutive finance,Q2 2024,f8efcf1577fb5bcd947f1f3f98af46eff1fc8c43d367097d938b6deadac40e14,12/09/2024
483206-50,Fintech,Commercial Finance,Non-dilutive financing,Q3 2024,d6dc2bf8b763c723b95ccfceb1692aa6d9f334bc9b291f937c79688302b0ce9e,12/09/2024
495740-71,Foodtech,Alt-proteins,Plant-based Proteins,Q4 2024,2e4fcb3d5063ca1227c546916557bd28b9428b5bf037045472316c17d25f4112,12/11/2024
109400-14,Clean Energy,Intermittent Renewable Energy,Solar - Photovoltaic,Q3 2024,a18b74477a405d3e2a7e92a363032405a766095fe1dd972bb496bdcfd3a64097,12/09/2024
268278-76,Enterprise Fintech,CFO Stack,Expense management & AP/AR automation,Q2 2024,0ad8809004e63a16cf0067510b4a26a361592752b26d9533f8ed83e79dab53ec,12/09/2024
268278-76,Fintech,CFO Stack,Expense management & AP/AR automation,Q3 2024,829c1adf85d6db028abb76feb5cba0c626f4daf1912e674f3c22847550cc3573,12/09/2024
497950-03,Enterprise Fintech,Payments,B2B payments,Q2 2024,366772a641ad569ff781c1b863f3e4eba4fced79923c2341a90cdf144d44a16f,12/09/2024
497950-03,Fintech,Payments,B2B payments,Q3 2024,06726ec433f8440cf47edb96fe5b607918e04bcaa680c953d6be42c5a44dfe19,12/09/2024
493894-72,Digital Health,Telehealth,Primary and General Care,,25d850818b52d8e212f6128bd5c1121c06c5a4e4f1db70b547fb2696a6f14dc2,12/09/2024
470673-01,E-Commerce,Purchase Venue,Marketplace enablement,Q3 2024,89800235434375a85e74666f0c511727b8f42428106436bdb505478d050d9f73,12/09/2024
470673-01,Foodtech,eCommerce,Online Grocers,Q4 2024,c4d27517d3f1ff9450e771a21cf30f27a0fd412cea6aad7885472748fe42b60d,12/11/2024
521174-26,Food & Beverage CPG,CPG Food - Shelf Stable,Culinary ingredients,Q4 2024,b472783fdf0d1a8756baef21c7d658f28c049eb88ac03b87e8798b6da835602f,12/09/2024
233627-95,Foodtech,eCommerce,Restaurant Marketplaces,Q4 2024,79cc9ddc176351fb2f30217a6d995f11c7dfef18a841ce951d85bfa1c5e65cc6,12/11/2024
109029-43,Artificial Intelligence and Machine Learning,Vertical Applications,Healthcare,Q4 2024,2009fe98308cb993aec7c079873115a50c7796b11aec6bd340642457b6728e96,12/09/2024
555826-60,Artificial Intelligence and Machine Learning,Vertical Applications,IT,Q4 2024,afaff9f9c11beda9bbfd28f279331e5a0b02c9257bce58ada940fa55a036c908,12/09/2024
510853-24,AgTech,Precision Ag,Farm Management Software,Q4 2024,9fb42abb380416e2417a19dca7d981ba2ae943d314f47c8c8ce17a36ad1ff8d9,12/09/2024
436019-86,Enterprise Fintech,Commercial finance,Non-dilutive finance,Q2 2024,4c65fb6c46c550af6089b2a34c5393909910987b6f9e34c1513183222bd6921b,12/09/2024
436019-86,Fintech,Commercial Finance,Non-dilutive financing,Q3 2024,9a497e3c87a7004f2d794a0ab0d8c1a13c96d8e529493774f7f8b506188395bf,12/09/2024
150686-29,Enterprise Fintech,Alternative Lending,Commercial lending,Q2 2024,f29b07c06271b3f7f1a5c030e3aee08718a395cf32df1e61ac31e3324e8ca38b,12/09/2024
150686-29,Fintech,Alternative Lending,Commercial lending,Q3 2024,4399efdb293ea2067749d45a6cfcb9543df71b3e051caafc3d43ffc31cdb0814,12/09/2024
494256-43,Digital Health,Care Management,Care Search,,e4a57677140d78336f1be0984d526aaff2c0d4f5fc68c13f14b07e79b7ac4d30,12/09/2024
172071-28,Enterprise SaaS,Enterprise Resource Planning (ERP),Human Capital Management,,08ab0e44678bb16e30d50b2d3abae2a7eba43ec40cf31976ba8caa0563c65cc0,12/09/2024
471030-94,Foodtech,Restaurant & Retail Tech,Ghost Kitchens,Q4 2024,f6b96346e2b3dc01e6c9d6bea3112b8a7b1891afda2a877e08d5b0ce7cb6bbf9,12/11/2024
92443-42,Artificial Intelligence and Machine Learning,Vertical Applications,Financial Services,Q4 2024,ab6feef88b9488bafd73933849f38c304ee24725c00874083493c891a4e76e7e,12/09/2024
92443-42,Data Analytics,Vertical Applications,Fintech,Q3 2024,26ff9e3bb025e8fe6d3f2c5665be5cb5106bc194688d41d4ac2f6144530e70ca,12/09/2024
92443-42,Enterprise Fintech,Payments,Payment platforms & POS,Q2 2024,958ca008a1d01feb9aa1f435cf046c3a1b955998b6e07edea6fc1ebc7c9c1f4c,12/09/2024
92443-42,Fintech,Payments,Payment platforms & POS,Q3 2024,fedd6c75ae9a2677289f2fb9fb1bddb4bc442f2a2d4cc75509be225027a1263e,12/09/2024
520799-23,Enterprise Fintech,Payments,B2B payments,Q2 2024,2f30b9ff64fc014192dceda2a335d3ec03a8f95bc21bbd2211d368d4647085b8,12/09/2024
520799-23,Fintech,Payments,B2B payments,Q3 2024,803d550c313eb031d09d83aa9b496e93d111cae774119b21ac559675f650cf3c,12/09/2024
483566-95,Foodtech,Restaurant & Retail Tech,Sales & Operations Tech,Q4 2024,2fc068718fc4845159dcf70c333617b5b347a390ded5122f21f3df140fd3ed4a,12/11/2024
510475-42,Digital Health,Telehealth,Pharmacies and Pharmacy Partners,,38052f394ee7eed2c1fd1e991d40fb66bf24fa9906116368316ad4ff23a5f8a9,12/09/2024
497572-57,Supply Chain Tech,Freight tech,"Marine, rail & port logistics",Q3 2024,132e3b35b89c1d815a89ebae54d96f0255a5321bf0b2f4fd87c2ce756ee524bf,12/09/2024
114561-82,Aerospace & Defense,Commercial Aerospace,Parts,,0a5b608c732075bb8af52570608284a0df7bc95f44d7995a9b5ee2b888f181e7,12/09/2024
339804-28,Artificial Intelligence and Machine Learning,Vertical Applications,Consumer,Q4 2024,0c8c9fe32a6fc17b35924176c33bbb08cb23e65633bf6e7b995942eddd6f31ed,12/09/2024
462185-11,Artificial Intelligence and Machine Learning,Vertical Applications,Industrial,Q4 2024,0fe864c88c4c4b3dcd9a4f411e9d279e56e23ca56674748b7562e43ae37de465,12/09/2024
517848-40,Foodtech,Food Production,Food Waste & Traceability,Q4 2024,273d5e7742e76bfb9f70eb26a1458c735231ba65c227b081bf69fd2ed057b6ff,12/11/2024
439331-23,Gaming,Content,Games & platforms,Q3 2024,678fe51101448751ccbc4e093a53157383c6ff294710bb69479de7af6e7ae38e,12/09/2024
268284-88,Artificial Intelligence and Machine Learning,Horizontal Platforms,Natural Language Technology,Q4 2024,68fafb69c64c01bf053dc7015608120a63e1ec10af338056c0f429389030307b,12/09/2024
509373-37,Food & Beverage CPG,CPG Beverages,Alcohol,Q4 2024,36b1d84e61fb961ae0a5ec09aaf907243113f0cd7230cfcb0a4373dc2ef72831,12/09/2024
233632-00,Enterprise SaaS,Analytic Platforms (AP),ABI Custom Applications,,5b117ec3fe5dcd381f29dcbfa1348a91f13e5ff06eb054cf6615a3595971f38c,12/09/2024
364501-54,Infrastructure SaaS,Application Infrastructure,Application Infrastructure,,377c6a80aaf6c05e283db3f9bbb598362192bc53fdf94fdb24281962a48e1338,12/09/2024
481724-29,AgTech,Animal Ag,Livestock & Land Animal Technology,Q4 2024,46f84a96e53524ae43b314550fa368892dc6a22fe9ba15858cde1cb5bc9c94d3,12/09/2024
481724-29,Internet of Things,Industrial IoT,Connected Agriculture,Q3 2023,b2b62ba64138beee47ca491f45c54f7b078b5be6cca820b1fea5c5aab5ea1e3a,12/09/2024
501630-67,Internet of Things,Industrial IoT,Manufacturing & Supply Chain,Q3 2023,86abada7ebfb538bc1daaf23fe2480aaf5eefabee79710433d9b8a7691dbd187,12/09/2024
264600-10,Artificial Intelligence and Machine Learning,Vertical Applications,Consumer,Q4 2024,9a77096565f2be7243fc9b6827a72e784af5935ef688b3f7950d7e70239d8473,12/09/2024
483567-13,Enterprise Fintech,Financial services infrastructure,Enterprise architecture,Q2 2024,6826dcaa0ae8981fa10a1289def653280ef69925694e493d7961ea4c01d01e53,12/09/2024
483567-13,Enterprise SaaS,Enterprise Resource Planning (ERP),Manufacturing and Operations,,90b1c5f33e9a9dbcc09ed27b3def6d93dcd2ab3f8506ca2a5a9c42110fd65899,12/09/2024
483567-13,Fintech,Financial Services Infrastructure,Enterprise architecture,Q3 2024,6fdfee50da122c625cf2c7de60834ed0889ae4b7820cfb811af032e6cf0d9cdc,12/09/2024
278608-78,AgTech,Ag Biotech,Plant Biotech,Q4 2024,d337abbf0b487552304bca92e1d916b7fe12f2501a1046eee98e63335c93fbe9,12/09/2024
268286-32,Fintech,Commercial Finance,Non-dilutive financing,Q3 2024,693e098a43c247f5c7ff02fb9efdf7223bda9654ca463ef1dd3b13ecb9d4e8eb,12/09/2024
121568-68,Enterprise SaaS,Enterprise Resource Planning (ERP),Manufacturing and Operations,,63a6288a3dee79a4c8f3da0158ef211011f52fa17049906bcd563ba383941e92,12/09/2024
