CompanyID,IndustrySector,IndustryGroup,IndustryCode,IsPrimary,RowID,LastUpdated
435621-70,Consumer Products and Services (B2C),Consumer Durables,Home Furnishings,Yes,47fef831d59400ed119040019080154fccc1d4fd014facf4c83bac2aebc35cf8,12/09/2024
435621-70,Consumer Products and Services (B2C),Retail,Specialty Retail,No,30015bf0e70bd7b27ac0395ec27d765dab863716658cfc46b51528e792188423,12/09/2024
435621-79,Healthcare,Healthcare Services,Elder and Disabled Care,No,28702cf7ad65f8d2ab400cd89f616b244499d1701010b79324e2c393ad927e5f,12/09/2024
435621-79,Consumer Products and Services (B2C),Consumer Durables,Other Consumer Durables,No,462889307d095c39f5a377327c92e338528f627faed1f49b8cf05bd49ac83d8f,12/09/2024
435621-79,Information Technology,Computer Hardware,Other Hardware,No,e3fcc7f74fd4fb1a04be1f3990add9cc3a45a1d027162e52b97073d06f3335b2,12/09/2024
435621-79,Consumer Products and Services (B2C),Consumer Durables,Electronics (B2C),Yes,8d89685a8823f5030412ab6f56f34551fc261a23c3ac67a477a8dd520e2433a6,12/09/2024
435622-78,Consumer Products and Services (B2C),Services (Non-Financial),Other Services (B2C Non-Financial),Yes,0c716ef44b7e7652f2e0d711bc4b74b0a889d719d6cd20cbc015d9ad4ba4766d,12/09/2024
435623-77,Consumer Products and Services (B2C),Consumer Non-Durables,Food Products,Yes,9aaf2d3de10a86ffd36cfefba161c50ae040de30188e5db39f194ec5abae24b4,12/09/2024
435623-77,Consumer Products and Services (B2C),"Restaurants, Hotels and Leisure",Restaurants and Bars,No,efa8a80b18d42da4eea9e3129c51c47abc9c82bce5f63969da892656ca8bb382,12/09/2024
435623-77,Consumer Products and Services (B2C),Consumer Non-Durables,Beverages,No,c75552ba934d30282976559d036bccf8c37dac104f4ec622c353ca892fd10cc9,12/09/2024
435665-98,Consumer Products and Services (B2C),Consumer Durables,Other Consumer Durables,Yes,f4d9e480da6825f24f26ffd1a563b085f862f7e46b9516fb86de4b5b666ad60c,12/09/2024
435665-98,Business Products and Services (B2B),Commercial Products,Other Commercial Products,No,fd617d9211f2928e37b01364e4b321afd152615f72d8f9e09005c93eb780764e,12/09/2024
435666-88,Healthcare,Pharmaceuticals and Biotechnology,Biotechnology,No,589ac5fc361fe1c94ff050ee0e8c2373a4a78101677966f2529ae73707b0b558,12/09/2024
435666-88,Materials and Resources,Chemicals and Gases,Industrial Chemicals,Yes,ce3d9c59172146657b4da58bbedf860573607a0e259a7d07923c57b63fb89e0a,12/09/2024
435666-88,Materials and Resources,Chemicals and Gases,Specialty Chemicals,No,f8072818f46bc2202498789c4de53e6823600d96669303b9807d61fb21445854,12/09/2024
435667-06,Healthcare,Pharmaceuticals and Biotechnology,Pharmaceuticals,No,c63774bfba6c6d072479cb19f5a3f9fe424fe379854517d545dbbe164d90bd5d,12/09/2024
435667-06,Healthcare,Pharmaceuticals and Biotechnology,Biotechnology,Yes,37290484ade4a3bbc9eb4207fe3e135a0f541e90b08f3d79333c23086b6b15b8,12/09/2024
435695-32,Information Technology,Software,Business/Productivity Software,Yes,54ca33d5dd77bd764e9dc7af70fba9299579e3aa87ac530b3bbcfa1e56989f4e,12/09/2024
435695-32,Information Technology,Software,Financial Software,No,a940ca9baf5871b0875cb97cf3744bcd2b9311a4261825e15b422f72cb360d49,12/09/2024
435729-52,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),No,193d31da20b47aecdb0f9d6c3afc23ed249d90f4f6fbde35b08e7e22fda80aaf,12/09/2024
435729-52,Information Technology,Software,Business/Productivity Software,Yes,4482a19d0945b754614535d899b8a2e0d15ad0f8cdb25908290fabe5a390d79f,12/09/2024
435748-69,Consumer Products and Services (B2C),Transportation,Other Transportation,No,2b4a5133b597e4b1c68612b76710237cb291f43cd75d2d8135f4a8c500b94eb9,12/09/2024
435748-69,Consumer Products and Services (B2C),Transportation,Automotive,Yes,edd1fbf5231a42ae7114353edb65753aadf9a96e769bd9869f6d857a28eb19f9,12/09/2024
435779-02,Information Technology,IT Services,IT Consulting and Outsourcing,No,7c5b75778a78d37397b6dc4ed53f9e040f3c99bdb60e3b4d5c77ccebeae6dbc9,12/09/2024
435779-02,Information Technology,Software,Business/Productivity Software,Yes,be7e3a08c8e154528883ed5aeaeb4e730e4b1f57660cd81d622c3dc78c3b7beb,12/09/2024
435782-44,Financial Services,Other Financial Services,Consumer Finance,No,06c0f253ba835c3451a1e88533f42d5867a1d738f629d56a3218b0685585d147,12/09/2024
435782-44,Financial Services,Other Financial Services,Other Financial Services,No,18c2ec11184c2e7f39e8994accd6b16f7196fd8f768623bcfaacdbc54554d078,12/09/2024
435782-44,Information Technology,Software,Financial Software,Yes,eb2235ff4a4fb4395704242938eeae7aa951be676b262a9786e63f04a632b55d,12/09/2024
435816-55,Healthcare,Pharmaceuticals and Biotechnology,Biotechnology,No,0a50c6b2375784bc284a3d2e759aa19a5757fb438403fcb894339fdd0f56c4f8,12/09/2024
435816-55,Consumer Products and Services (B2C),Consumer Non-Durables,Food Products,Yes,0202a76c66eaf1aaa8f89f9c6c8a3abfe316550dfbcf05e6b36fac7f57bee308,12/09/2024
435823-48,Healthcare,Healthcare Services,Clinics/Outpatient Services,Yes,52de63ae631b1af10ced3e2f40715016888d900f3e8ff977e38969285d12f56b,12/09/2024
435823-48,Healthcare,Healthcare Technology Systems,Other Healthcare Technology Systems,No,1af1bdcf69921f7590f48d70988985a0a0a3373121881ee48a3b536cb8164fbd,12/09/2024
435930-04,Healthcare,Pharmaceuticals and Biotechnology,Pharmaceuticals,No,5452b1a7ed433d5b40f610f89d76ec2d84df3091ffca1ea26fecb54ec48357cc,12/09/2024
435930-04,Healthcare,Healthcare Services,Distributors (Healthcare),Yes,f673f989aa0bff6350b75dd6c7018a067c84c8ebb5617b3be290119e0a97eecf,12/09/2024
435932-74,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),No,805e810fc4a579f6f363c609679430eb9174b776b65d2c89d34566ce74ab1a6f,12/09/2024
435932-74,Information Technology,Software,Business/Productivity Software,Yes,14571a16e5169426199574121c730a0881da30bad4c1e9d298357ca3ccc8c799,12/09/2024
435934-45,Information Technology,Software,Business/Productivity Software,No,4c3c07a9cd1760bb4f18ea8f70e17dcc53d2d992f96bb0b36be0e0e1b532a837,12/09/2024
435934-45,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),Yes,d0bdd40165601cd04e50ced287f551175bbeaa03f2d32b5f93b23899fe4e5403,12/09/2024
435934-45,Business Products and Services (B2B),Commercial Services,Other Commercial Services,No,8be98a44149e298b82cd02a4ad273a32ae11eac392b1d14e49550d86aa5c3089,12/09/2024
435935-98,Business Products and Services (B2B),Commercial Services,Environmental Services (B2B),Yes,2532fca72572fd27cf269c6aa94726d8c59b45bc0bd1bbd114701b4128f533cd,12/09/2024
435953-80,Information Technology,Software,Business/Productivity Software,No,8833a0cb1b035d36f531bf64df2eff8d1c5ff00dd86c43477843bba36bbd0270,12/09/2024
435953-80,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),Yes,4e814b86059dbf7b5f0f5b88a948d14cc6c26c769a1877d3adee0dd1e0709582,12/09/2024
435976-12,Healthcare,Healthcare Services,Clinics/Outpatient Services,Yes,72c5fa3d2184350648c34d6dff3e37712754766f4d76110ca810a14e6f3d90e8,12/09/2024
435976-12,Healthcare,Healthcare Services,Elder and Disabled Care,No,d32ae46e7e833b18310496c2b08fd1d24bf75b5b4e9e3b17c5a46cf93705fb27,12/09/2024
435976-12,Information Technology,Software,Application Software,No,38f0bc4bb0e4a0385ac80334dd03fca1d24eccca27d6b45c835fb68f4968a8e1,12/09/2024
436004-83,Materials and Resources,Agriculture,Other Agriculture,No,b4828d5289b15ec617cc0f1d227bf5d4e760fe8d15dc85bcfa8340636cf47527,12/09/2024
436004-83,Consumer Products and Services (B2C),Consumer Non-Durables,Food Products,Yes,8d4de64683f613d002b5973c569407dc4d0926e392df707419dd404eeb3ff273,12/09/2024
436004-83,Business Products and Services (B2B),Commercial Services,Other Commercial Services,No,6e653ac69f737ab487c36c522ba6b0d136108e04a4e3edd5274e1370b4d4f8fa,12/09/2024
436019-86,Information Technology,Software,Business/Productivity Software,Yes,134e8c8f47f5c2a0a2bfe323f9f6046bf907fd8d000026cfcfecf348b5a2ac62,12/09/2024
436019-86,Information Technology,Software,Automation/Workflow Software,No,c218087f5f133e1e20555fdd8d6e05e5576a8afcae07a99b977830d9a2b17c06,12/09/2024
436019-86,Information Technology,Software,Financial Software,No,66ccafb957dbe851502eec0ceaf1bdf2dffcf440a630c67867972de53b3cedb7,12/09/2024
436082-32,Information Technology,Software,Internet Software,Yes,1ae5c71d60664cbc93de7bf1c3fdc8e0a94839fc6a9997e4bbd1649ec5d9156f,12/09/2024
436082-32,Information Technology,Software,Software Development Applications,No,69ce6eb123f3bd3afff35b7818b8bda9abf46587a22eb9ca8bc952e03d707ee7,12/09/2024
436085-11,Information Technology,Software,Financial Software,Yes,1526fc6f683095a345b712681619a0fcf73744249dbcfe08a293031aca965390,12/09/2024
436085-11,Consumer Products and Services (B2C),Media,Information Services (B2C),No,e543bf329f8e273d6b5bdce7bb529cfa9d3f6443e98c9a03a8b6e6ae87c4524c,12/09/2024
436085-11,Financial Services,Other Financial Services,Other Financial Services,No,071ebbdd1fa04200bae788e4f1af0d742cfa1222ead738f6764635121ef9523f,12/09/2024
436086-82,Information Technology,Software,Application Software,No,2bb6403fdf7ab82a183e1bdba2e5a0331100968a1cb1eb125466242e89517c82,12/09/2024
436086-82,Consumer Products and Services (B2C),Media,Information Services (B2C),Yes,db4469f56f535dcedfaa14f7d529efefa8940b3e670c322950d1b9169f6d89d1,12/09/2024
436099-78,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),No,51ae60313861fc4ef81f2cf3282cdbf746848663eb43fde32a701355e5d70828,12/09/2024
436099-78,Information Technology,Software,Business/Productivity Software,Yes,f6cb35f4eaeab3ba5308340ab429569ab71662bf815f5c3c346278b7bada69f7,12/09/2024
436100-50,Information Technology,Software,Business/Productivity Software,Yes,89e4a5c6fae6fb2dff97503cac42dba081aeceda95041efc1d340a8c4278c987,12/09/2024
436100-50,Business Products and Services (B2B),Commercial Transportation,Road,No,8a4a49bebd844541a759e334e3ef13f42a6bab5939820fb58aeece465df863c2,12/09/2024
436126-69,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),Yes,939eedcd91280443ce4302bb2f6cba3597396e90bf29b6de86d4d74b87b2d79e,12/09/2024
436175-47,Business Products and Services (B2B),Commercial Products,Other Commercial Products,Yes,47a14c1f50479eed6d9bc5226ddba7defc06937974b1265a1695e6425eed49bf,12/09/2024
436175-47,Information Technology,Software,Business/Productivity Software,No,e89081a9954266674967a2e143f6cecd1663f709c0842b622b1428b00aae2a5d,12/09/2024
436256-56,Consumer Products and Services (B2C),Consumer Durables,Household Appliances,No,96457ae777042c125a21b81097d3ad789965a3de41d5f7326feb41586ad1a46f,12/09/2024
436256-56,Consumer Products and Services (B2C),Services (Non-Financial),Other Services (B2C Non-Financial),Yes,c642304df942ccee0c3ef6406df029951a5c253f4aaab36e8aa82f9bcb932cf4,12/09/2024
436276-18,Consumer Products and Services (B2C),Services (Non-Financial),Real Estate Services (B2C),Yes,5ca2586aa0d6f0ba901ec954cf73d82f6a2fbbaa6e7a808dece5cea1df4c218b,12/09/2024
436276-18,Consumer Products and Services (B2C),Media,Information Services (B2C),No,91fe3055f07e1747b5c8770b3ab7473ea70fe544d9001140c9680bd64f2f6d09,12/09/2024
436276-18,Business Products and Services (B2B),Other Business Products and Services,Buildings and Property,No,8af6c7c393c6fc88623da83780bf757feac0f86c44bd4bb0fa44b7e2dacfd1a3,12/09/2024
436277-26,Information Technology,Computer Hardware,Electronic Equipment and Instruments,Yes,109d97809929f2488228ee5bdc277755cbae668654d7db98e466a40503ea95b4,12/09/2024
436277-26,Energy,Utilities,Other Utilities,No,640a7156839fd384e9352747f7e54a50acb728813dd35afec4130177bb52700a,12/09/2024
436285-09,Information Technology,IT Services,IT Consulting and Outsourcing,Yes,6cca2eb8cc2edcb8d5db41c583db6ab8d145809ed8cc7830fb9b60fcef7352f3,12/09/2024
436285-09,Business Products and Services (B2B),Commercial Services,Legal Services (B2B),No,eb2aeef11423ff72cc0c66eae93dc18eac129e6eb629a4cbee5b13e318d4d929,12/09/2024
436308-76,Information Technology,Software,Financial Software,Yes,e9cc7b0dcf75562b9168e590a86b8753e5799b000a7b78bebcc52037c0f77a1a,12/09/2024
436308-76,Consumer Products and Services (B2C),Media,Information Services (B2C),No,bb56fa88d3ab6074832e69a37b8c7ad3c8042fe2e8bef622ee2f3edb64f74e8d,12/09/2024
436308-76,Financial Services,Other Financial Services,Other Financial Services,No,9e4c687d0ce27d8af6f84cdd53119fa777af1ec46019047531df0583f8a104bd,12/09/2024
436319-83,Financial Services,Other Financial Services,Other Financial Services,No,ae36026cec0a6f76a3b05a854678cc8ebd840c67d54fc4336f2458fe5fb0d5b6,12/09/2024
436319-83,Information Technology,Software,Financial Software,Yes,1d2cf3b2d9038ce4569a0d86545924b3e22506931f743db7f8b7075cb4a8ae0a,12/09/2024
436341-61,Materials and Resources,Agriculture,Horticulture,Yes,1f8f8549b967e386c18759aa10cf31dd61c3217a61f775ed785eaafec1777f00,12/09/2024
436368-70,Information Technology,IT Services,IT Consulting and Outsourcing,No,e70b361372b6d79a851e9e5f2e9204647ba745ef7a0af535fa6281c4cb63ef4f,12/09/2024
436368-70,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),No,c28c7b3114dfe5bf39c5c3a9358361d589498eb29ef55bfac69706577b8268f2,12/09/2024
436368-70,Information Technology,Software,Business/Productivity Software,Yes,a44ba1a9574d1bbbc60256c55dde81f6d884a501ee87c0b50f0f341a278db586,12/09/2024
436369-51,Information Technology,Software,Business/Productivity Software,No,0d8d56dd3e0831c9115fc373692b8b097721540c581f91eae1dcc111500c26de,12/09/2024
436369-51,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),Yes,00812a1a4b5db959f94c9b45f559737a7074d0622bf3980ab842992d43f5e06a,12/09/2024
436403-35,Healthcare,Healthcare Technology Systems,Other Healthcare Technology Systems,Yes,519f4c540061ac7e50e90cb8dcc74ff22fdcc74f0f95013a08d04b6c2f732ae9,12/09/2024
436423-24,Consumer Products and Services (B2C),Consumer Non-Durables,Food Products,Yes,cad501d10c7c2f4ecef4a7a7b03e454faeac16e05ca47238234a93d9bd013ff6,12/09/2024
436423-24,Consumer Products and Services (B2C),Media,Information Services (B2C),No,8dc3fad852c7ec2e3b337cd1649c0745c935f61c6a8e2a913f8eacb3b33c6b09,12/09/2024
436431-16,Information Technology,Software,Business/Productivity Software,Yes,a089b3d76d7cb5e7eaebe45aab9088b723b5974bfb8ac0009405a70cd551a06c,12/09/2024
436431-16,Information Technology,IT Services,IT Consulting and Outsourcing,No,c52493fed1919cb2c3142416a5ac1422e788537446f8e4c8f9c00d1326b143b8,12/09/2024
436431-16,Information Technology,Computer Hardware,Electronic Equipment and Instruments,No,759146b0da842f1c1bae0cae3444c8dd2aabe875b7102f8d975ec8d99e131560,12/09/2024
436499-65,Consumer Products and Services (B2C),Consumer Non-Durables,Personal Products,Yes,f908f17721db4588646d4f6772d8f1213f5371d97e22614056be41e9eef9b29f,12/09/2024
436499-65,Consumer Products and Services (B2C),Retail,Internet Retail,No,c82276f15822e955f0c110647830c3389df55abce9a41a78226ea16a46d06dea,12/09/2024
436519-00,Business Products and Services (B2B),Commercial Products,Other Commercial Products,Yes,21c8a16bd68270e144153f06a7c9e16485c44c7e3e745f029f95037197ace67a,12/09/2024
436519-00,Business Products and Services (B2B),Commercial Services,Other Commercial Services,No,a7f8d83e13dd80f1ed13cef5f4e6578655393dd6e46bad3602cb8a1687330067,12/09/2024
436519-09,Information Technology,Software,Business/Productivity Software,No,87aba8cd8421b53462c7f72ac70c0254e798d00f1878693fea4f49e5a6053836,12/09/2024
436519-09,Business Products and Services (B2B),Commercial Services,Human Capital Services,Yes,fa23684090ef7cefab410bbc2eef7ab8951f5bc524073a9eb4c6b9d8e2762474,12/09/2024
436519-18,Business Products and Services (B2B),Commercial Services,Other Commercial Services,Yes,88a7ba223148c9d147fe3a6ba2e72c6f05bba1dd4c7163a579834f83f35d74b2,12/09/2024
436519-18,Consumer Products and Services (B2C),Services (Non-Financial),Other Services (B2C Non-Financial),No,ec9101301fef87e204f6ce82697d102ba6fd9c79433200c902e87b31cf0773d7,12/09/2024
436519-18,Business Products and Services (B2B),Commercial Products,Other Commercial Products,No,f82c7f26cf82a50ecba03aed7a9fe9ff85fdc1b7d12af074745c7cb3711a812c,12/09/2024
436519-18,Consumer Products and Services (B2C),Consumer Durables,Other Consumer Durables,No,d2db95aa9c075b7964d3d3bf8a4f4bffc86b1ddade74101a21e656e3d8eed3bd,12/09/2024
436519-27,Business Products and Services (B2B),Commercial Services,Logistics,Yes,d727d161d8e0d73a71e8132ca0e1bbc772946168014a8543d8d889b2a178193f,12/09/2024
436519-27,Information Technology,Software,Business/Productivity Software,No,6feb8e7332030bde360c66cf6477815ace8c7650f708bb84aecc634bf21fd517,12/09/2024
436519-36,Business Products and Services (B2B),Commercial Services,Other Commercial Services,No,1a881cf84705b821f044688aa30c6ad27feffd9e36c082061ee2cb13c9bdcf88,12/09/2024
436519-36,Business Products and Services (B2B),Commercial Products,Other Commercial Products,Yes,93a2bed8a582cf934e01782aed763b35935854566712e313a164538e7e6bdda0,12/09/2024
436519-36,Consumer Products and Services (B2C),Services (Non-Financial),Other Services (B2C Non-Financial),No,928ca5d92898f71e06e8d42447519580633dbc9b13738b5e46e384f8826be2c0,12/09/2024
436519-36,Consumer Products and Services (B2C),Consumer Durables,Other Consumer Durables,No,717e1ae4795f242d71de19e3c57be38ada929b11f94b3ebf1558daaed8811169,12/09/2024
436519-45,Consumer Products and Services (B2C),Services (Non-Financial),Other Services (B2C Non-Financial),No,24936e76634efae2f5d6ea4394b9b72d43c436e111893c02fe2ff940df62a4e9,12/09/2024
436519-45,Business Products and Services (B2B),Commercial Products,Other Commercial Products,Yes,48a934ca061a2da04d26e391ee091318062daf3facc7d7ce47a34741d0428a2a,12/09/2024
436519-45,Business Products and Services (B2B),Commercial Services,Other Commercial Services,No,35c0b7dd276c55219099fd3318a025efe17bd58b57d79fb9975c770b0e0a0380,12/09/2024
436519-45,Financial Services,Other Financial Services,Other Financial Services,No,f0627b1bcc18fb08b0a4ff4552970f6725bc155c0928ae296e57f33d21897d42,12/09/2024
436525-84,Business Products and Services (B2B),Commercial Products,Building Products,Yes,4d32541e610c98f5ad45c656cd31df50a0280f8a6b98f3f8a728dc4d1f8d02cf,12/09/2024
436525-93,Information Technology,Software,Business/Productivity Software,Yes,8757ac3bfdee709744830a02eed82d45ac06b8685c134c11081db2c1baaf15ff,12/09/2024
436525-93,Information Technology,IT Services,IT Consulting and Outsourcing,No,179436a6038626dced9655d432a87638eaeba718556a55383b637f0a243c989f,12/09/2024
