CompanyID,EntityType,IsPrimary,RowID,LastUpdated
495664-39,Company,Yes,85daa8c58b8ad1d72bdbf49daf1ec7656fa973969ac8bb8ab8e9f964f45d7c8e,12/09/2024
495682-66,Company,Yes,9815032ca7e81083ed73615b2e3cbf54f8e184e7cb1cfe8ba0d0aea6bd75ecd8,12/09/2024
495713-35,Company,Yes,6f7ef1800df02078c78e8cd65f415ba062f1a5929e887a54b9a4b4320bdbfcd3,12/09/2024
495715-78,Company,Yes,ce39aec6d931284b24cbc63f0de1cba7813c2cabc853d4dda2a08b27c02f65a7,12/09/2024
495717-04,Company,Yes,1858b9a6dadda3781d7969868173f9747dd83e74bf2454f97d852dc65f16777a,12/09/2024
495740-71,Company,Yes,fd1ace06808409aa578f7f878e1d84539a2bb410ded0fb5181138f7803d42be2,12/09/2024
495741-52,Company,Yes,f269cfbe99fc22794999f228419809ff5b3158c11b0e2239a52fc8939df9af33,12/09/2024
495742-96,Company,Yes,d7e3363bea69a04d1b2c72b10760046e0cb4b51e6af50f8bc90a689338174305,12/09/2024
495752-86,Company,Yes,493da84c7f4d1420d2bb0ac07bdf0e2e29e41557cb854d4e8d9e04e14d7d46af,12/09/2024
495753-76,Company,Yes,2503913b79ffa8c20fa80c97707472218e75e41bb580e8d4fca04dc125149b6d,12/09/2024
495761-95,Company,Yes,58cedddd84149bde66bd0da52b5da29c8333e8c05777ef3cc8bde6d905b6c48a,12/09/2024
495792-91,Company,Yes,aaab2ea03f10f2298d220c1c74c5b0bdbcd8f5355d71366294c3257d6d174c8a,12/09/2024
495848-44,Investor,Yes,02f3fdd0908a14961951e991762ba5a91a0e5d75b8230f3e5b2d3884418100e4,12/09/2024
495848-44,Company,No,0d5afca16f97f393f698106831e55d7bf113fc0094dc5b8d23224632033dbaca,12/09/2024
495877-06,Company,Yes,eaa6501bf8dce637a58a5a98bdfb545cb6f3cce7030223b0f80d8f1e89ac8511,12/09/2024
495890-47,Company,Yes,e33051b2e1da188d253bd9c82b99c9ab041cbb3c19a98a34585bd9732f46e9a2,12/09/2024
495915-22,Company,Yes,8b84cb35d888cc986a6120f3f147d0a0518ae46fcbb32d810405b1d6887bdcbe,12/09/2024
495926-20,Company,Yes,0d2b4335180a484c7adc4f2b15a493e06a5df358598bafc41c17cf3bacde4471,12/09/2024
495927-55,Company,Yes,dd6bb5a8d3c857aaeb8b4480440afb720deae84aa85b1ab3de32ea6b7eb8b7da,12/09/2024
495937-27,Company,Yes,73f93ac3cd8919501be5ac9db77076c8318c4457b4657612bcaa499766a0e66a,12/09/2024
495959-68,Company,Yes,94d09c3cbe4a74b6ba0fd9ea285b659f11c25717737da0c411910ac3d471d6e4,12/09/2024
495962-02,Investor,No,cf13b8bc63fdd51707c69ce489af90069ec30feba09ba93f70e593c730cc8f49,12/09/2024
495962-02,Company,Yes,b8b6fbb0247fef31f7dc934ceeab124041917070ce8e52536049b758dedd0546,12/09/2024
496000-45,Company,Yes,40ffbc6d710e0e2435cb775b76cfc806bf7471a8099a6fc9a52d55b8c3b18cfe,12/09/2024
496010-62,Company,Yes,e5a15ff9e71da8fd35b61a2184bd1d078695e406a8487137e871d63607ef8a5e,12/09/2024
496020-43,Company,Yes,3f0c7329aaf1f8dbd2e621c0501c8cc88ae3dfa0030224dff28b8e91268bdc76,12/09/2024
496022-95,Company,Yes,215a4afd3c03b56922d722d7e1089378e81e47463c56e2059fdb4814a738cdea,12/09/2024
496024-39,Company,Yes,53fd4a22e03ca610a2618c5c9bf5fe1a94b78ec4879f09ee05d03d5fb07857e0,12/09/2024
496025-02,Company,Yes,bf7d769833019718a7e8159b0d3950c9d253614dd0cd9565191430bb6659323e,12/09/2024
496027-90,Company,Yes,7744d3b2c6495c22c060faa9f52b55f24bc638bd7e2fe146a084d46fd60fdcd4,12/09/2024
496048-24,Company,Yes,0f7037bc3b1ace370ea503acb239d60059d4d6869f8fb45774cae58681aac8f1,12/09/2024
496070-65,Company,Yes,522321bacf8e1e54bfc02e8a4568e70d8fe76efcfed4a3229fd7f7b7e134b5e4,12/09/2024
496083-52,Company,Yes,40db43163faf00c2d0521977f9ebae788b8dce1d417956a1d92c20e89574e4f2,12/09/2024
496110-07,Company,Yes,25888c0197207c536c7d4338c95bd03533c4998467c334b2832e23b2718dcc94,12/09/2024
496113-58,Company,Yes,d2f9059a6fd1b98b688335fc8a31ba5f936d7c639bb5ccbfded89c0de4bec091,12/09/2024
496116-19,Company,Yes,080552d5db8e3a0118fad049b313de1838e326b6940a2e13b6132ff5d225142b,12/09/2024
496129-78,Company,Yes,da78c302f64af32b11db92236ff712c89a4d5d24a3e01234a3dce6212315abc7,12/09/2024
496130-32,Investor,No,a94f0af27049cf8806783a3d2e11b0d76dffa5c129aa3991ec9862092311a9e7,12/09/2024
496130-32,Company,Yes,37c134e58a2faf3d3e0c6e2f4ab44e4304bcda796ce43826f2d8d5ff38848616,12/09/2024
496135-36,Company,Yes,853a57bed75bda745635bf7eb46e910eb5e46f3e2aa825c8da178a7a59991e6a,12/09/2024
496169-65,Company,Yes,7b5a37b3721698c5fc70024b1301f024323bf809d409239645e7270787c1af8f,12/09/2024
496195-39,Company,Yes,75457962c14d916a2b7a66f0a1fbe0ec38f9a58f2b470b193cc2ad35ff50c920,12/09/2024
496199-62,Company,Yes,5b49a1654250b8494183660d6b8843978e1e7308f1f32d8f1a54289df1e30e30,12/09/2024
496249-21,Company,Yes,3ddf8a90735b975854f6664fe50cb28a5fda88f3b9a06993b8c21a96c6bf6054,12/09/2024
496262-89,Company,Yes,aafd8ad13be30324a7654cba2b0ae77e38d6441d5833c547f6e4c2ec420267ed,12/09/2024
496287-55,Company,Yes,028e00da1c0be0b6de14ce1959203e83806da4e843901811dd058c172749c804,12/09/2024
496323-01,Company,Yes,10caeb699234409b2861180b7955d8acedead019085095b90e1f11b172ec40e2,12/09/2024
496348-39,Company,Yes,16f0ebd1e2c5ab11af650e3c9c3fbe3e903bab75ee09de0fef8c501f8ee7142c,12/09/2024
496348-48,Company,Yes,0cfaa9516d28b8e94f17e0d64a1f3e3c62b0edccfbef62fd432cac5162467189,12/09/2024
496348-57,Company,Yes,08ebcd1004f2f759a969932b0eec522b5196c2335d1bd0187d1c49cdb92c3fa3,12/09/2024
496348-66,Company,Yes,bc0b6b03d0e86528d5e208244f7a0b65882904f3f36b03135c0eb432ffa017fd,12/09/2024
496348-75,Company,Yes,35c74783a8da984f3ddc8028aebc06f3ba9f869b43379a8dda85dd1fbb21f4e9,12/09/2024
496348-84,Company,Yes,411a0a1100ae2556cce612645a9e0b1ed2f5a6bf6a04e88f497c2e13ca006e25,12/09/2024
496348-93,Company,Yes,ebbb67dbf7179239d3052bc0c9d23a418e5f3dd265f5c29a2a9a0162f7f8d79f,12/09/2024
496365-31,Company,Yes,3b27f95403b072fbd6da99a90f71d75481ebcef7ad56a45fa46264763aecf7a9,12/09/2024
496378-45,Company,Yes,71be33950775378148ec2dd5de07900996586cd25aef934d0f84da3b457858a8,12/09/2024
496406-17,Company,Yes,3c1616d38afbccfa17178ab6cb3886094c851703cf0ea2ee7da47b65aa1a75bd,12/09/2024
496411-84,Company,Yes,1f78c35942d8790f69ce39dee733c64994179e265127e25e3ce90ee386831cdb,12/09/2024
496412-20,Company,Yes,c7e06554ad8d79f9d7744595dcbd15c2c877bee0d3ac08a2accaa39877a1adee,12/09/2024
496432-18,Company,Yes,88000e115b9ee318838f4ead51c7fe6ab565f64054fb18a60daacde1fd1f9a1d,12/09/2024
496437-13,Company,Yes,ba32bc2c995ae13cd395ac57ef1969c5c75f7c3619516c818b4a0f18f2afbd8a,12/09/2024
496468-45,Company,Yes,9a4f7bdcf56954e7c16a615fc1d5fd172be9eaf6725910b40a21ea65be299bbe,12/09/2024
496510-48,Company,Yes,1fe61645d0bac2a33dc385146cec387721365136c71fccbdc63b38bcf733b8b8,12/09/2024
496517-86,Company,Yes,c562a5c945f1db5fb3e02c34a383033555f55cb6cd8a9fd928c1c80f07eee536,12/09/2024
496519-48,Investor,No,6edd58846954f3b61c4699190425dde66664f3497c28023d8b499c52d40c4886,12/09/2024
496519-48,Company,Yes,df5f36a7b86ca712a590cf8c506f8fbffe1d6c8f91c5a4dde2a898df669a38f7,12/09/2024
496522-54,Company,Yes,43d1a0c6a62ff2aa6bbd1582e2cde65f3eed2404f9f49f0bb8ae89735042a387,12/09/2024
496535-95,Company,Yes,91b166b00374ae906d649122728e5ab0380e38103471fbb9680a1baed9108847,12/09/2024
496547-29,Company,Yes,86d63f86b185989fb3886cda5d39037323bcc2355387c359720fe34e2b21592a,12/09/2024
496568-98,Company,Yes,2cc7bd742f0e9dc2e16d62c82cdc9335bd3a2ba357f5451c87e60b6fbca2f06e,12/09/2024
496578-16,Company,Yes,059295b57540824897839b418212e65c5b3a9ef47cff2cd6bdeccd398590599a,12/09/2024
496583-38,Investor,No,d47e179dea6d3fba232562c7361d311ca7cbc03aa5eca1b8a5694f56ab9899f0,12/09/2024
496583-38,Company,Yes,f8436605fd7dbbc45eeefc91be1884b7b3784fdf55cef328047957667ce96141,12/09/2024
496591-39,Company,Yes,00d873c70a39921f30f3baabaa1db48c296e6c230f0925812d5e50fbc0ec017c,12/12/2024
496625-86,Company,Yes,a4175a128a8cc2bee6abc5a81d537b93a175b957bbd3df7b8699c72c3f01d840,12/09/2024
496629-55,Company,Yes,2dfe8974666e101c6ad859d5e6bb1a3ea2125b4394e8d288a5450d8b6960e10b,12/09/2024
496644-40,Company,Yes,050560b48b4cc6f858e5d05de5fc4990efb028232d64d751f195875e10ed25d3,12/09/2024
496674-73,Company,Yes,35597981287d74a355cbc4af0f21964fcb08385ee9d700b7968d0a029afa7d96,12/09/2024
496711-99,Company,Yes,71ea26efd551838a84dc72d3094a46a34d103cf73ba337eddb65ffb22f583bf2,12/09/2024
496717-66,Investor,No,27c5041a26657779c71068b3f43b94f2fedd7be4ae391ca4c745ae9c9aafd6e3,12/09/2024
496717-66,Company,Yes,a7eb249d48665f27edcde781e7ec0985e54b429c1c703fe41f07b14323ddf31a,12/09/2024
496730-17,Company,Yes,313668d9b078a362d4329fdaeec9e3788d7a11a4b175aa2e2a8b73087f3d1d16,12/09/2024
496733-95,Company,Yes,d5476e4fa249c2b22c540bd53154074ea46bb0fe1914e9f5207d4ac7e3400545,12/09/2024
496747-00,Company,Yes,5096c0c8f7b0e4172265290794b7d3d18787fbb22eb723ab48ad26054bd5d7e9,12/09/2024
496747-90,Company,Yes,8cce6c54ef8942db50083e6584dac77f4a8c95cdaf7bcd5be4e038da8b978980,12/09/2024
496748-08,Company,Yes,08d2958667cacaeb75514865b6c605d46fbbe10dc90808b0e4df4ba87a6f4050,12/09/2024
496750-06,Company,Yes,9dce650b950f6f4ce8e5843296dcf8e180c98502f11a5b7dd91eb0e60daf6f3f,12/09/2024
496750-51,Company,Yes,c7e2cb61fc748b1091148a90d3fa4f100070df583b61974fa3646c3fbbbbd09b,12/09/2024
496752-04,Company,Yes,ec93d58abe219d75fe7938bebe83ef3103eb0a165a14f8a6bb0c80cae51beb5e,12/09/2024
496752-58,Company,Yes,a345ed76984b2a3c8f03139127ec0251e581e7779b1a55b3afbb2e939c2fdfa7,12/09/2024
496753-03,Company,Yes,4251a1cda963da5b5a43c3cc6f1acac40b5524f42757528e746a5ab731c9cacc,12/09/2024
496753-12,Company,Yes,31e4508be3f5d161239d9af89351735666c0c95b84b95d1e46b15838bb193ad5,12/09/2024
496753-66,Company,Yes,48279ae1da31c6cf79c04658d59841c2b00b5f4bab3c75c4d38a407dc85270a0,12/09/2024
496753-75,Investor,No,eba97946d3879f8cd1bb3d84a238acf112fe8c641f4c6ef95665c826a9b98276,12/09/2024
496753-75,Company,Yes,2948d1911b55f73769b7a1e6a8f54d1c94a26b82f37051c1cf5d63be73c2ff7e,12/09/2024
496754-20,Investor,No,e2e241ba705bbd37a8f70c72c3324eb10f38c7c012e3349aac446ae89dc6817d,12/09/2024
496754-20,Company,Yes,89466b81aa7030feda5c12ff68c74e18d8b2dac0144591e5b8e9c0db7b066990,12/09/2024
496754-65,Company,Yes,b532dfa0417bd3dd7af1601f2228ad44d0a7f1db7781b803a095640e09f259d4,12/09/2024
496754-74,Company,Yes,1b9e2e5e4d9f653844db641f6d5822a9878e3bb9fcc2a74d639284d795e98737,12/09/2024
496754-83,Company,Yes,be7b1103e025fb914c1ac025fe216216e584d77e10215beabc0c26466dfca863,12/09/2024
496755-46,Company,Yes,390a0ff1e60077fa3e44a9ca77731fe9ac7837d90fd1b6aa544fdbe8dea55bb2,12/09/2024
496755-55,Company,Yes,0a38fef76ffe5b54efac4e1a4416c66bc35960cdf98348b4686761a42a031c9f,12/09/2024
496755-64,Company,Yes,0e5aff9497cbdbddca3b3c68a2efb91c199fcdc18c56e8f53c341d8e08e53db3,12/09/2024
496759-87,Company,Yes,5172f37bacf85195d30de913de27937bcf41694296ea73ece1eee905f79561c8,12/09/2024
496760-05,Company,Yes,5d372adce252c0f29449786240bea5af6e48f86b427ca21e28cc9542d99ebebe,12/09/2024
496760-23,Investor,No,cfa10c72d1bd8e6430662b049b667b00ae793a64a6bfeea169b80df07841e999,12/09/2024
496760-23,Company,Yes,07b278598e730d54debe3d34ab77c4507c90e85512dd4d11537eea9ea34ae095,12/09/2024
496760-32,Company,Yes,5844b78c4ced7966b5b7b60af2fddc8c48144b7b8257d4df8d5b2aba3754cf91,12/09/2024
496760-41,Company,Yes,2903b5ebfb644577c1f622e63cd596e24b18b3bb4d2fc911c62664eb1dd0b93b,12/09/2024
496761-49,Company,Yes,250f11ea92a4a411bca86dd1a14ddbe70a5ef43cf385e31b4e6da70bfe661ca7,12/09/2024
496761-58,Company,Yes,2278a232813740e82462919854094219792df8b09660ce65a5346705c7cc457f,12/09/2024
496761-76,Company,Yes,886960134750769e3e509d40e1df0f21043d859983c880beb79349a9768256b1,12/09/2024
496762-03,Company,Yes,6580ddec4c41ba527303c1954163a6f974ad2de997bec3472b86fe69c1c8c489,12/09/2024
496762-39,Company,Yes,e749011476af8806b8d1173e28c21e64d27fdf5b4c2e1308f4fbc12e8403c9a4,12/09/2024
496763-02,Company,Yes,d85759ed11e62f89672cf2c33aa570cbc5a5b821288eb570542850f16a1444d2,12/09/2024
496763-11,Company,Yes,d935855a6daeec54b1a0846fee4cf4105fb10322b9ad7b9670f9d9db6ad53800,12/09/2024
496763-20,Company,Yes,515f10e55e16d6d32012138df0ef6039bcfd45c23dd37c6ea83c0a75254519fc,12/09/2024
496763-29,Company,Yes,14de4a110c2f727669732d302f616a9657e6e09266a44fe5e0a1425153bfb641,12/09/2024
496763-74,Company,Yes,479d83d341e9eeb34491fb3fd97ce4fdb451c2cb8b53ea758b3c772a3ccec4e2,12/09/2024
496764-37,Company,Yes,06b8e8c9034e04092d3b26d26e80960839007b8c7b11560ead95f43e7e1d7c9b,12/09/2024
496764-46,Company,Yes,b455972ced2eaccaf79fdb7e15c14e97b66d91cef93d94fff1cc1baa48ddaaef,12/09/2024
496764-64,Company,Yes,b0536caf220d202b389c1a1a7c7b2764f4f3ffa474c08143c029868036a3e6e9,12/09/2024
496764-91,Company,Yes,8b6e6a3e05c9ef9ee3a0735558d3b59d8c084056eb9c3850e0d836d45a07ef3c,12/09/2024
496765-18,Company,Yes,ef5390fceaa85cfeda8e89f21be8172c5cd83bbe9717ecde1fc84ecb8285a9ae,12/09/2024
496766-08,Company,Yes,baf30e23a7a5d6b54939628708366eb320b14cc29e07ad497ca0c97c47af633d,12/09/2024
496766-17,Company,Yes,c20dee564d4260a6244349ff5a0fb6f591380d9df01ee8d4d5fe54806fe29b60,12/09/2024
496766-35,Company,Yes,7ced8f5de5d83d7c4d0e3d6bf0328958db340f15a24b740681b6c678f5a54e98,12/09/2024
496766-44,Company,Yes,c53cae4c52f92799cc9d809418da5a3a2ad15f6f3bdaf2d5a2d59bed6b5ca461,12/09/2024
496766-53,Company,Yes,b28254510e693a946c772bb4531bc94aff850f9b35795f4e482e4eee74d84f5f,12/09/2024
496766-89,Company,Yes,cc5122edb55e2d4e01886379ad6fe840070bfb66bb098fca318160afb53cd981,12/09/2024
496767-16,Company,Yes,56fba4d9c4e4885a5ccf1120225becc06988155c82e4b6dc40c62b220fbefa15,12/09/2024
496767-34,Company,Yes,4bf231674077397e5537442e898e16db1dd25d85d28e7bcdc3891b6c5169de1f,12/09/2024
497122-57,Company,Yes,2d84e95527c203049719633394676509072034976ea2cf204cd84950ea1cb4c4,12/09/2024
497208-97,Company,Yes,ccaab9c01464af243175271275dcda0d031ab7da4c575c65562aed6b5ef6dca2,12/09/2024
497211-67,Investor,No,d32333d204ae36f1336985adb00c03cc20de3df0ab30ceb5f0834605f4bb4055,12/09/2024
497211-67,Company,Yes,f7af9e8d41d7b81345792679297b433369bfc21ebd74a92b3393cf397c0b4324,12/09/2024
497215-99,Company,Yes,978fe7293e752c23e8cb63712612f111d43436a464e095a212af015adccc5a21,12/09/2024
497239-30,Company,Yes,f9522aacb9d6f64ecc49162b0caef135640739f8e00cf724f8b5ce7fed343051,12/09/2024
497245-69,Company,Yes,2ab8ac4ff0b01ba3ad6b21bc39279c52237b4b6b5959305c8f8af398731127c1,12/09/2024
497285-92,Company,Yes,1d74a66da27b785c08ff109080f1c36caa9d747d665974517be5c4363c33d5e1,12/09/2024
497294-47,Company,Yes,f3717ce92a9eb014cb6bdcab3107353c6fb976fac6213463b44e39c104fad7c6,12/09/2024
497295-82,Company,Yes,bf61429b6aaedeea2cbf1968651ba2cb1f9efe67022ab48256a0d412ff878432,12/09/2024
497299-24,Company,Yes,c74c275e0cb33996ea76ec18c2c57029f566e2316ffef69ca2f9ec81bf40e9f6,12/09/2024
497300-05,Company,Yes,5ac506eb440b4225c7b2be98a49270f1649529c42637f9a606611143cd44c884,12/09/2024
497300-77,Company,Yes,d08fc2c6eb239acb2b71c2a525f1e3ffeb823ac03cf32cbf812914aca11694e4,12/09/2024
497302-39,Company,Yes,7ed0089cd3582aa3b47b8567217d5e0c5e2fad8cdebd8fe55778c2881242f0c0,12/09/2024
497302-93,Company,Yes,042ab62b541a0b212cd71d23237f4d65c147ba645bd7f0eb0656d07104d9f667,12/09/2024
497303-74,Company,Yes,aec9e64b4564f9f7d0ef4e90c1df524f3b2fa4e5a720047e9b5338fa884c401c,12/09/2024
497304-01,Company,Yes,22f8d7a2d592032c273ed7d10d0f066fd85d1b4d331243e717afc93761fadd03,12/09/2024
497304-10,Investor,No,625f21b081b5a0fd128cc156ac848cb7f15bfd71d7357dad392b05b87616153c,12/09/2024
497304-10,Company,Yes,606f2ac1265fcee17b01bc6f84166cab83ce9ce9b44d87878394eb9274ff1e33,12/09/2024
497305-00,Company,Yes,1c8147a863e23b4aa66098bd5e75219a5f70bb0fd59bc9e5997787b19265bace,12/09/2024
497306-44,Company,Yes,f2be92c606e8e411c3dfd0a88f970496c06b1e5b182ac789257bef477c2d618e,12/09/2024
497306-98,Company,Yes,00ca672696df8f05489a7432ca398a2278be78fc14b33866cbef35b71ba7e91e,12/09/2024
497308-15,Company,Yes,27832560bf5766c6df75c2e0d83f55d1fa24890fd0743d8006072b9c649af2ab,12/09/2024
497308-33,Company,Yes,04679cd289b8b267a7dec2176b64add5cb1585007be7cb45f9dfc47c0d8be82f,12/09/2024
497309-32,Company,Yes,cd4335559e9e0354a9a59f760d7f71ed7a8060ff393ee9c368e1ef8039ed83b2,12/09/2024
497352-34,Company,Yes,0ca03c512bc75d5f275877fbf2e8d610fb92a4158773c89b3f962bed041d90ad,12/09/2024
497355-67,Company,Yes,69b8d704b3cdcf13ef390a60f2d448280bb267d9c863fab523e79292e0d87f1a,12/09/2024
497359-72,Company,Yes,02508388b877757cf7a06e436e4a17fd25816d27c377df24b8f84408c17a28e4,12/09/2024
497360-44,Company,Yes,c688a4efdcf8933950c76d27ac5b61cd5b8711e7725f877956a710ee3c7d7216,12/09/2024
497388-43,Company,Yes,0d435830e778497d16577601d9b186310494fb6b6f6c68a0a5b904074647038e,12/09/2024
497424-52,Company,Yes,40d43ad34779e179bec744d399fc57624bf7e02077a67cc706130014c5899cf8,12/09/2024
497452-78,Company,Yes,62760a13127a03503c589e3f8050f74cee3684ebe6523f74a728753a9e920868,12/09/2024
497452-96,Company,Yes,56dc8b9926b00ce671dd5fa36962b33ae0fd40697f772c388282217fc5d05e98,12/09/2024
497453-05,Company,Yes,ec4bd4772d5f792ce6a9ff74b320e8a35e5c37ad1a13fc0035ffb9fe1f2ee224,12/09/2024
497472-67,Investor,No,9bfd1319ff64bd876e796a4fe84eb34ce790fff35702cc04e63a6ce63167b6c3,12/09/2024
497472-67,Company,Yes,2119f0553f3a8e2aab0be1d6d2bdca057da96b092fe6e92b14f7ba767cbcb3d5,12/09/2024
497476-90,Investor,No,88231ce206874f042d3051e8d3bd34fb62adda598a35d5342cd4fe1aff802f41,12/09/2024
497476-90,Company,Yes,807a1a96516c4af5c6dbca0efe6e058a4219ece6da2d3e4c688dc51934d75ca8,12/09/2024
497494-09,Company,Yes,d8fefa13b012b13169a9470922aff4eba4493a9a42d0de42310d4937b3328be9,12/09/2024
497532-88,Company,Yes,5c436bc3e36f137f5f5d369debedd4f500df49a8ef3ac191fc768ba92b3254d3,12/09/2024
497535-04,Investor,No,91c1515e11d5b5590c99463020da9b113c3ec208a61e7ee9291f7f2b56f7bc35,12/09/2024
497535-04,Company,Yes,c4fe4e37a471d672adc3a88a7c8b289337a00bc38acd2027fa47b0067cae1451,12/09/2024
497543-59,Company,Yes,3319b9594af786923827ba5c1c063ef36a9ce5c7fa7b0fcd34fe22acf0da00d3,12/09/2024
497544-49,Investor,No,d2f9a1511b96edf4776b6ab2ce7e0e919e45ee3b0dac7d81f791f4fec2ab7bbd,12/09/2024
497544-49,Company,Yes,94a47ef4261fd87b4f22bd2ede5451eb6c419687c1d9527daec02df33b7e9beb,12/09/2024
497546-92,Company,Yes,6a869913726fa221d939edc87b9a8fe57765a40a7ec1196225afa0d583c5be40,12/09/2024
497572-57,Company,Yes,a3f582df0b301ce2346b66042d1c5fc9e6f667ed02900e912065abe6a6bb8a37,12/09/2024
497572-93,Company,Yes,a5fe4eaa740949252de0a3d2edd7a80dca24d93144fea478abaf9516c68cbba2,12/09/2024
497579-50,Company,Yes,19f23a0330f9d8d8a5003157e450ee5fceb84b5cee6f211bb98f31abf12496a6,12/09/2024
497591-02,Company,Yes,0e9a15c1082e5a9b7429e7c9d9d01c4755568ee95a62291b24fe8d99cdaf7720,12/09/2024
497689-21,Company,Yes,4a82b2a08436a3a5d82378f0b3295c11367f92c8d76aafb7d60d9d1c2ca67e50,12/09/2024
497726-29,Company,Yes,3a328f7a834fb179bdaea8daf658b7de0938a7f654ed239aa8425a9bf9ec0b34,12/09/2024
497736-37,Company,Yes,c2a66524fd000e075d69e405af30cb0adea82a80a18202b55e996c9c04d0501f,12/09/2024
497736-73,Company,Yes,f8dc31da84cb47f61644702ffd2227bc81e4479a8cfbde0f58f09841e1c6c5ed,12/09/2024
497736-91,Company,Yes,4bc0014a002554f19a4744807a978390463c1c136f575555329fc44cf8911d7d,12/09/2024
497737-27,Company,Yes,2269a3943b727c7f2e96bcbdc598ab3483529e656b7158c31d7a12f86075edac,12/09/2024
497740-15,Company,Yes,9d4282bc651775c30f78211757754dee4881ebc22dfcd81ff6b46888ab66f8be,12/09/2024
497766-16,Company,Yes,824d781fd6a156d1d61a7d31dbe47fb9fbc86dcae6b544f1990d7f60784f2ed4,12/09/2024
497775-97,Company,Yes,8500047ce6674d9dbffd7ae2ffc67a14d98cbab16ffc5eac9b4cf8243c8d15c6,12/09/2024
497838-16,Company,Yes,7930800260a256f3738504b8192b758061c453be1ed110ff4751d532e0cdc139,12/09/2024
497844-64,Company,Yes,67b01e930f2547ea3d3adc7792b29e55505ec0b4b4ec1c147bc467e1b87e4205,12/09/2024
497849-50,Company,Yes,028a6ca310538ad8025dd8e61d8292ead2717196a331b122cf753af57dac89ee,12/09/2024
497876-32,Company,Yes,3ae569c72caaa077e6849f456e126e43fa0c55993ee379acd0668f907b7fc0d9,12/09/2024
497887-12,Company,Yes,4c339a924fe0e372dc4623c5d39a792f0501c440cc0d4d47d702e3f50855f2f7,12/09/2024
497893-78,Company,Yes,23fe9dc5b13f8e0c5eff1974b44e72717ba88e635abd95e68f966c214d847dea,12/09/2024
497902-06,Company,Yes,0e8737e937130834a66145584663cda456f7df10dddd151175c28e29b01e6d60,12/09/2024
497902-60,Company,Yes,cc328f37790fb8ef376c32ba4151a24d52e3e0aa580fda98ef48b9bd5360878c,12/09/2024
497925-82,Company,Yes,8ef1b79daaf3bd46e2959b3348038d5381e320a4855638acdaff3343f91518f6,12/09/2024
497937-61,Company,Yes,152849554a16aa689eee98244730d7b74745539fc22989c0fc6a9c438e7baeab,12/09/2024
497950-03,Company,Yes,895b54bc232c8a838ae61a730e9cd71477af2b5a6b5579c2061e4bfefb7fb0fa,12/09/2024
497960-11,Company,Yes,f5fef6fc18031a18c0f6b6e9eec7cbd714b64670413f265b67e173f2d947babb,12/09/2024
497961-55,Company,Yes,4411fc59c664be8d4f974d8b0281e81c349360049ad8c7ab01b79e2a659e1999,12/09/2024
497984-50,Company,Yes,5a8938a246a21c051aacec57f5d53f70ac93a7eb2d15b9510479163913028b03,12/09/2024
497999-44,Company,Yes,26b46b9613aa6e370b4d3f5ade94ce37d0439be427442224ad96741c960bbb2d,12/09/2024
497999-89,Company,Yes,725ff2dcd2b8c4f95aa6335ae447f40213bd449c1fdd811cd50eece0c992525d,12/09/2024
498040-48,Company,Yes,e6b4244d701407d42284a9bc8b32905bf658fbc556727e95b7ddb322def5bbf1,12/09/2024
498082-96,Company,Yes,07abeba7ac2a2bc44347bc59051ec686cc5a0713b10736028c8dfa16e70e5a50,12/09/2024
498083-14,Company,Yes,a56434ad970a5f4a4a68cb426faa5dfe8587fd087d28b6d301e3989ed449ef8f,12/09/2024
498091-24,Company,Yes,394e3afb27dbce232559157da10e53bde0de0228e6b8d3324e2a43603f7798fb,12/09/2024
498108-70,Company,Yes,74e168fabe4d479c3b8fcb982aba29b37c1df8f0ad399e43856422e082b75c20,12/09/2024
498122-29,Company,Yes,fab47c53ef25554f756efa78aeb50b12c8f3ca09f689867e763e613b9ca79dd8,12/09/2024
498156-04,Company,Yes,ba1f8f2239267f6bac640290c5ff0f4c4c6c3a1232b8c721bc676276d2a62b9a,12/09/2024
498157-93,Company,Yes,dfac4f552f6de2efbf5c7667cb66a017cf3f3b4a510dab52d74ad7b83f846479,12/09/2024
498169-09,Investor,No,ae6be27dcb54704f0de0456405f2b9ee22300e22dd504f681e405c8506be7051,12/09/2024
498169-09,Company,Yes,cfb998a827ef6ac0f4f299b130df217cf5f86119bc8a7bb7ce66a50fc0c4cbd9,12/09/2024
498171-88,Company,Yes,5b7a0b0fe2c2d29607a40f74d77c2c1559cde6c4293a29117e70a1a3d3730d07,12/09/2024
498172-33,Company,Yes,840aa60eb89a68086c6c1dc73116ebaa5774b352f5d0f830f32d00bf3a695815,12/09/2024
498173-68,Company,Yes,494231440b83e515b3f299fa343a368e87454f699f3b45355dcf4820f7e53347,12/09/2024
498233-44,Company,Yes,1dd4473a53cb2640e212a5816c9797c2ec83f9ca8bbd793e71ad6b7d65f5209b,12/09/2024
498253-51,Company,Yes,d5119afd97ed22a4ef71dc6ccb50ade8a9fe2955b643ee3117f03371a2d3f33c,12/09/2024
498290-59,Company,Yes,08d7e7760878192a496e7e7ee2719b419519d265d5abd3646d1602ce20616f6b,12/09/2024
498349-27,Company,Yes,0847f34a46fd953c7975a5ae97c1fbce2a001adf12a118847804321e39248609,12/09/2024
498360-52,Company,Yes,4b956e9cdc04fdbbf755aaafcea9f6ddf7da2e0559a4a90f13930174686db629,12/09/2024
