InvestorID,LimitedPartnerID,LimitedPartnerName,LimitedPartnerLocation,Type,CommitmentsTo,LastCommitmentDate,LastCommitedFund,TotalCommitments,RowID,LastUpdated
54841-42,10410-67,Kensington Capital Partners,"Toronto, Canada",Fund of Funds,2,02/22/2024,Golden Venture Partners Fund V,50,b2e67ca2d9940d5f6fa9e2968132496ad1f3288701886a6d7d37d52c2b54d683,12/09/2024
59162-14,65273-68,Employees' Retirement Plan of Duke University,"Durham, NC",Corporate Pension,4,10/24/2024,General Catalyst Group - Creation,680,82995a510605e6dac8f38a36f441819a165acac9860a5871a58f10214074d158,12/14/2024
168558-13,58987-27,Zero2IPO Fund of Funds,"Beijing, China",Fund of Funds,1,12/30/2021,Insight Capital Medical RMB Fund IV,26,bcc5acdac8b931aa19f39b61d250ca4bae3b6666b3f21acde2ca70d417d54431,12/09/2024
56078-47,65273-68,Employees' Retirement Plan of Duke University,"Durham, NC",Corporate Pension,5,10/24/2024,General Catalyst Group - Creation,680,47e6e0356edc1f1643c529e5d6a27f96e93a94427446fab46eda3c0c113c53b9,12/14/2024
11122-39,188065-18,GingerBread Capital,"Menlo Park, CA",Direct Investment,1,10/30/2024,BBG Ventures Diverse Founders Fund,3,cff8961455866b6293fa1c92055cc010c39a15b52306a6503078a0a6d077e432,12/09/2024
54726-76,65273-68,Employees' Retirement Plan of Duke University,"Durham, NC",Corporate Pension,5,10/24/2024,General Catalyst Group - Creation,680,96c3f0324f9ec327d5f47e80cd54d9e5283cefdbbad6d734b53fbe9d6bcf2c7b,12/14/2024
10768-06,53163-82,Heckscher Foundation for Children,"New York, NY",Foundation,1,01/01/2023,SRA Private Equity Portfolio V,17,ed884aa9d11aa7edfeb0a652b122199db53528ee31b53aede060ce9676b67483,12/09/2024
52507-90,65273-68,Employees' Retirement Plan of Duke University,"Durham, NC",Corporate Pension,8,10/24/2024,General Catalyst Group - Creation,680,40b122a1df4c1d1e5e92892603f2acc9f34fd43f05403a5e92670b7d2c08b453,12/14/2024
13346-29,53163-82,Heckscher Foundation for Children,"New York, NY",Foundation,1,01/01/2023,SRA Private Equity Portfolio V,17,80ae2536022e47d2162774e8c93e266cc59eb2e026e3b2519892bb601183e493,12/09/2024
51625-90,65273-68,Employees' Retirement Plan of Duke University,"Durham, NC",Corporate Pension,11,10/24/2024,General Catalyst Group - Creation,680,2fe10d1e797f9c2a364e7633ef231d88ca4f060001744f5bca84ee38fe4691c7,12/14/2024
13346-29,466631-20,Green Fern Foundation,"Minneapolis, MN",Foundation,1,01/01/2023,Impact America Fund III,39,ecc0ff3f072e069670d82cf2e5f6448afa2c9a72a57abc17562054db455bd8db,12/09/2024
42250-69,65273-68,Employees' Retirement Plan of Duke University,"Durham, NC",Corporate Pension,2,10/24/2024,General Catalyst Group - Creation,680,f7731f9b701999e5aef0fdc11bd9f89af13a30dea2ecca44d40454f2fd300582,12/14/2024
279695-89,466631-20,Green Fern Foundation,"Minneapolis, MN",Foundation,1,01/01/2023,Impact America Fund III,39,32be417816e61b0e3456276a3a339ff52a7c1c4a40c41c1e3365b085649d158b,12/09/2024
11248-93,65273-68,Employees' Retirement Plan of Duke University,"Durham, NC",Corporate Pension,1,10/24/2024,General Catalyst Group - Creation,680,c56cbcb9193ddae8ecd6b2cf1c84938ee8cd6bfac9a1add2f06f284923b50403,12/14/2024
483901-48,466631-20,Green Fern Foundation,"Minneapolis, MN",Foundation,1,01/01/2023,Impact America Fund III,39,dc587cc140895fc52874e68976b36dd79af8d9d45e37c683f4f0961c7d4b743c,12/09/2024
11237-50,65273-68,Employees' Retirement Plan of Duke University,"Durham, NC",Corporate Pension,7,10/24/2024,General Catalyst Group - Creation,680,950c3026fe65284e64d97331764e05d59f704f1219cbe781472f38aa082b4b2c,12/14/2024
64215-37,54400-78,Connect Ventures (UK),"London, United Kingdom",Direct Investment,1,09/27/2023,Mythos AI Venture Fund,3,2d02cbcb110bea6d6875378081816d6cf2bcc8bce5b3c5fe1c7b144e401ace91,12/09/2024
11228-50,65273-68,Employees' Retirement Plan of Duke University,"Durham, NC",Corporate Pension,6,10/24/2024,General Catalyst Group - Creation,680,d5c8c66115059caa444e74a66560eb0660f123bde0cb288b3bda11dbd4410357,12/14/2024
10594-72,11580-67,Korea Development Bank,"Seoul, South Korea",Banking Institution,2,09/10/2024,Genesis Alternative Ventures Fund II,50,5f3f8bcf31edc13e8986fe5bbe2137f25167692ece072f2cbe595ad7d09f1347,12/09/2024
11216-26,65273-68,Employees' Retirement Plan of Duke University,"Durham, NC",Corporate Pension,1,10/24/2024,General Catalyst Group - Creation,680,b9c07b1b546b791210b0d88783304750dd6b7d1d54196f91d40c575c8150653d,12/14/2024
10759-78,11580-67,Korea Development Bank,"Seoul, South Korea",Banking Institution,1,09/10/2024,Genesis Alternative Ventures Fund II,50,966e50fe2ad89d3df7c88a1acab0de717c2517c306f244928689d8b932a9f723,12/09/2024
10150-21,65273-68,Employees' Retirement Plan of Duke University,"Durham, NC",Corporate Pension,3,10/24/2024,General Catalyst Group - Creation,680,32d7694b7363b5142296814eaf6b1dddb01037196ece4354baff7dd191c7a170,12/14/2024
83602-63,11580-67,Korea Development Bank,"Seoul, South Korea",Banking Institution,2,09/10/2024,Genesis Alternative Ventures Fund II,50,aaf2354d3d29d02d6185916e6dfbe43c9cf8cee2fb23abb82fb448755cb57a4d,12/09/2024
10139-41,65273-68,Employees' Retirement Plan of Duke University,"Durham, NC",Corporate Pension,15,10/24/2024,General Catalyst Group - Creation,680,b9cbef410cbfb010690e85bdf60bd1140261a765993940ca060f8e7f0b4e46bd,12/14/2024
126374-59,11026-45,Microsoft,"Redmond, WA",Corporation,1,11/21/2023,Morgan Stanley Next Level Fund,17,f8f45acb340663652ec875e0b95bcbb19dabb33d333cfd03c361a5f368229628,12/09/2024
10123-03,65273-68,Employees' Retirement Plan of Duke University,"Durham, NC",Corporate Pension,14,10/24/2024,General Catalyst Group - Creation,680,aa54907d80ddce35fbfb6cc6b3e204e660621f8a5e6da1721bcfa8e12a5454a2,12/14/2024
343304-47,222779-98,Scott Belksy,"New York, NY",High-net-worth investor,1,11/26/2019,Weekend Fund II,1,57c71e49449b9055b9e3ea3e9aeda0f8ba79fb99b2989d00f6d371b4bf5ad98b,12/09/2024
10121-86,65273-68,Employees' Retirement Plan of Duke University,"Durham, NC",Corporate Pension,2,10/24/2024,General Catalyst Group - Creation,680,111b8b10388370d03ffb3ceecb325ac3e70168bc7456375bf32b8755824e85ef,12/14/2024
10071-01,52503-40,Regions Financial Corporation Retirement Plan,"Birmingham, AL",Corporate Pension,2,12/31/2015,Private Equity Core Fund VI,16,75c6eb386909125d862a594e0042a7558051be8d620b677c40563efc1d4bfe3c,12/09/2024
122215-51,468936-01,Dreiseszun Family Foundation,"Overland Park, KS",Foundation,1,06/30/2023,North Haven Expansion Equity IX,11,9e89b0586160cfec4991d7a3e336e862bf2609e9a7d328e5d8f08f476f269dca,12/09/2024
10015-12,185391-73,Allstate Foundation,"Northbrook, IL",Foundation,1,12/31/2014,Fitness Capital Partners Fund,30,1c6b6535c9dfb1fe8599cf7d4b4aaadf00ab10144f322f05758de97945311714,12/09/2024
11204-11,468936-01,Dreiseszun Family Foundation,"Overland Park, KS",Foundation,2,06/30/2023,North Haven Expansion Equity IX,11,6fa1d7c5615c3e3477ddd1ecc63a909343ca10c07b5209dd5002cdd326c29386,12/09/2024
10074-61,185391-73,Allstate Foundation,"Northbrook, IL",Foundation,1,12/31/2014,Fitness Capital Partners Fund,30,5df386aae3f13da556009730f40c38a5be4a2e4091c628bf33df0addf75ee61e,12/09/2024
10278-19,468936-01,Dreiseszun Family Foundation,"Overland Park, KS",Foundation,1,06/30/2023,North Haven Expansion Equity IX,11,ed5b7d0d4048162ec901745f7e78ba075a3bcffa70f0cb8bb24a1c9142aea9e2,12/09/2024
10923-58,185391-73,Allstate Foundation,"Northbrook, IL",Foundation,1,12/31/2014,Fitness Capital Partners Fund,30,0bd5c96ba8075070e1a194dad0e0420a49ecbb2ff4aa2cf025805218efdaefd2,12/09/2024
168850-63,52542-19,Sidley Austin Master Pension Trust,"Chicago, IL",Corporate Pension,2,04/26/2022,Andreessen Horowitz Seed Fund I,278,741e4fd7b84128d42cfc9c0a119faf526bb000491828d436734dc61f994ff9b5,12/09/2024
10014-49,52573-15,General Mills Group Trust - Pooled Private Equity Fund,"Minneapolis, MN",Corporate Pension,6,03/23/2021,Oaktree Real Estate Opportunities Fund VIII,210,8b916be3f20ca3109c210cdcf253ae4ce581d9f07f0ca03f0dd7b66e0062f048,12/09/2024
59162-14,52542-19,Sidley Austin Master Pension Trust,"Chicago, IL",Corporate Pension,1,04/26/2022,Andreessen Horowitz Seed Fund I,278,6901020e0feb51739245a3fa196c6b7616c153c5c51c7a4dfbc183826de39a7d,12/09/2024
10015-12,52573-15,General Mills Group Trust - Pooled Private Equity Fund,"Minneapolis, MN",Corporate Pension,7,03/23/2021,Oaktree Real Estate Opportunities Fund VIII,210,ce579df91ce74550bb43a92b1e3726c56513dd11161dc21dcdfb3e66ae48420d,12/09/2024
42202-18,52542-19,Sidley Austin Master Pension Trust,"Chicago, IL",Corporate Pension,5,04/26/2022,Andreessen Horowitz Seed Fund I,278,068c8d62bd96f025dbde8f2e7c8cf0e506d380fbbf85072e71ad4883de55107a,12/09/2024
10018-18,52573-15,General Mills Group Trust - Pooled Private Equity Fund,"Minneapolis, MN",Corporate Pension,7,03/23/2021,Oaktree Real Estate Opportunities Fund VIII,210,24983e760bf1d803afc2f7822c2f7219b56cf0ab4691ba820cb7aa22bd967540,12/09/2024
11251-81,52542-19,Sidley Austin Master Pension Trust,"Chicago, IL",Corporate Pension,3,04/26/2022,Andreessen Horowitz Seed Fund I,278,9388bfea44564273526c3d6a356799d224d8c52ec95bdd42354a297280e1a140,12/09/2024
10071-01,52573-15,General Mills Group Trust - Pooled Private Equity Fund,"Minneapolis, MN",Corporate Pension,5,03/23/2021,Oaktree Real Estate Opportunities Fund VIII,210,a4df91184482e6dcfa43181e47f4c63e87bca9978802ae5997a8523978ff480e,12/09/2024
11229-04,52542-19,Sidley Austin Master Pension Trust,"Chicago, IL",Corporate Pension,7,04/26/2022,Andreessen Horowitz Seed Fund I,278,58679c77e0e1b52c16501395e7c1190394fa001cff8a1bbd89cd6879df734662,12/09/2024
11318-77,52573-15,General Mills Group Trust - Pooled Private Equity Fund,"Minneapolis, MN",Corporate Pension,3,03/23/2021,Oaktree Real Estate Opportunities Fund VIII,210,9419075e1c27bb1aa76eed9a80164fe1e8d953c55bb0a59519ae1b983146e350,12/09/2024
11215-54,52542-19,Sidley Austin Master Pension Trust,"Chicago, IL",Corporate Pension,2,04/26/2022,Andreessen Horowitz Seed Fund I,278,6d9793a2caa2ca8982a16497a2aa15c013fbd36b74a730c230a4be616252367d,12/09/2024
84157-03,155666-62,Digital Health Ventures,"Berlin, Germany",Corporation,1,,Disrupt Health Impact Fund,1,0f909642143afbe0ad2e703b290150ee364e3272ea009ea57772f509d6ad8ccc,12/09/2024
11194-12,52542-19,Sidley Austin Master Pension Trust,"Chicago, IL",Corporate Pension,3,04/26/2022,Andreessen Horowitz Seed Fund I,278,07560b082141d8c17f388bfe6e9554230cb7c5bb1e8e1e4ce945b10c4c15c369,12/09/2024
168558-13,108359-74,InnoValley,"Shenzhen, China",Direct Investment,1,03/21/2022,Huaxing Healthcare Capital RMB Fund II,10,6799d3c469cabe7c7db0bea1c7d8f43ec394f8112e9cd202e8e0bce0a1d5e13c,12/09/2024
11193-13,52542-19,Sidley Austin Master Pension Trust,"Chicago, IL",Corporate Pension,5,04/26/2022,Andreessen Horowitz Seed Fund I,278,741e0fadd1760526c4fe491e1af624bc7b4fec8f0f704fad2464118692e8cbd0,12/09/2024
10234-81,467992-99,Woodcock Foundation,"New York, NY",Foundation,1,06/01/2020,Acumen Latin America Early Growth Fund,9,baa345ee579ff1de7ac4f32a09509d3b78eb2d79ef29ed84f4d967690a5fa1bb,12/09/2024
10364-77,52542-19,Sidley Austin Master Pension Trust,"Chicago, IL",Corporate Pension,4,04/26/2022,Andreessen Horowitz Seed Fund I,278,3f359ee83356e5b307f2b7526a1d7a21e3fb9301fab36e6190a9f7fc01fbbb41,12/09/2024
13346-29,65035-09,Jay and Deanie Stein Foundation Trust,"Jacksonville, FL",Foundation,1,02/29/2008,Cevian Capital II,6,3b3d69d8fd28b3b07139d436f585cd4aa65cfb55ff955f92bc26557ae8ed581d,12/09/2024
10278-19,52542-19,Sidley Austin Master Pension Trust,"Chicago, IL",Corporate Pension,3,04/26/2022,Andreessen Horowitz Seed Fund I,278,3f87bd70333f9aea5cb65194c3104cffff5b377b0f8641f694261ea4a9a9f4a9,12/09/2024
185886-37,109914-40,William Ackman,"New York, NY",High-net-worth investor,1,12/31/2023,OP Ventures Fund I,7,45d84c2cf69e4ac22427b5f7b0c0967bca5fc7079e07765f5860355283cdba30,12/09/2024
10150-21,52542-19,Sidley Austin Master Pension Trust,"Chicago, IL",Corporate Pension,2,04/26/2022,Andreessen Horowitz Seed Fund I,278,fe896161b5d523efc7957a14d5b1e6e1740d9e0ae20ddd60e2bfa5f1970fa24a,12/09/2024
465858-10,109914-40,William Ackman,"New York, NY",High-net-worth investor,1,12/31/2023,OP Ventures Fund I,7,9aaf5c2714697c98f2498b95136dc6ed33bf756c55c2c0833dc5c5f4d8981345,12/09/2024
11188-09,11550-43,Barclays Global Investors,"London, United Kingdom",Banking Institution,1,06/12/2015,KSL Capital Partners IV,9,d5314ffe8804473c3c0fc3244efabf780347cf15a1ab87ba659819c2fdabda4b,12/09/2024
469378-09,109914-40,William Ackman,"New York, NY",High-net-worth investor,1,12/31/2023,OP Ventures Fund I,7,c3fff9b2495dec645633befdd20c539762f24928100fd5e9b13edd2e98e874dd,12/09/2024
11983-06,11553-22,City of Brockton Retirement System,"Brockton, MA",Public Pension Fund,1,12/31/2022,SEI Global Private Assets VI,34,a311ed23cf8d2eea90e4385de6c13cb50ab4ba4cc3f988e6d519914ab068e2fb,12/09/2024
56307-97,469841-32,Robert L. And Kathrina H. Maclellan Foundation,"Chattanooga, TN",Foundation,1,03/10/2021,Aurora Equity Partners VI,12,8677e2df8279854bbd104fe3894ff1f571f824f78e1e361dd792e2dfe7f17d60,12/09/2024
11258-56,11570-14,Gjensidige Forsikring,"Oslo, Norway",Insurance Company,5,10/31/2023,HitecVision SpringPoint Fund,68,7db949aac671f972dbaf620a79ba1b5a9c08934096c4d86d7db8b6f1e55492b9,12/09/2024
86568-04,469841-32,Robert L. And Kathrina H. Maclellan Foundation,"Chattanooga, TN",Foundation,2,03/10/2021,Aurora Equity Partners VI,12,94f15720690429137bf0091d43caed7c0bbff55c8fe93c2f704d7ff553144c6e,12/09/2024
11581-75,11575-36,Hyams Foundation,"Boston, MA",Foundation,2,12/31/2023,Commonfund Capital Global Private Equity Partners IV,51,669d4032e310575a5ad48bba7a5ee8b5236d8a6084768fa2798b86c50f64f5e1,12/09/2024
11295-73,53194-24,Argyros Family Foundation,"Costa Mesa, CA",Foundation,1,04/30/2024,Headlands Capital Secondary Fund IV,22,30815933e2f101a0f18425d4e196ce3785dd7e56957da235f7d6af31d121531d,12/09/2024
84034-54,11598-13,City of Phoenix Employees Retirement System,"Phoenix, AZ",Public Pension Fund,1,09/15/2023,American Landmark Fund IV,34,d87327ddb649f17b801c1ecec48cd39ab07ada9b45658f690743b041a9040ed3,12/09/2024
60007-78,53194-24,Argyros Family Foundation,"Costa Mesa, CA",Foundation,1,04/30/2024,Headlands Capital Secondary Fund IV,22,84ce24145a219d0448b0ef9ee3f48afd317d53d8464e262d1df4ad326560f725,12/09/2024
53424-46,11603-44,San Antonio Fire & Police Pension Fund,"San Antonio, TX",Public Pension Fund,1,06/01/2025,Kayne Anderson Real Estate Partners VII,192,030d4e32b2d998603b13f8ea17f5719b8283d05e271f6889de9d4e76f00b91bc,12/09/2024
10052-20,11018-53,Fairview Capital Partners,"West Hartford, CT",Fund of Funds,2,10/30/2024,BBG Ventures Diverse Founders Fund,119,05f68bef12ad9c9ba84506dad838270a6e9228a21df2da70ca321fcc0a95bd30,12/09/2024
42357-52,11603-44,San Antonio Fire & Police Pension Fund,"San Antonio, TX",Public Pension Fund,2,06/01/2025,Kayne Anderson Real Estate Partners VII,192,e63dd1ab4bbb892ce4daa61a6887ef61d18347206642f7ba0e675ca6d6c76d1f,12/09/2024
11110-06,11018-53,Fairview Capital Partners,"West Hartford, CT",Fund of Funds,1,10/30/2024,BBG Ventures Diverse Founders Fund,119,779e7a9fec0f49c8e23d0eea0e0c85bab0deabb64a29f447771aa0320cd3463b,12/09/2024
11983-06,11603-44,San Antonio Fire & Police Pension Fund,"San Antonio, TX",Public Pension Fund,1,06/01/2025,Kayne Anderson Real Estate Partners VII,192,e2286b4e7eac0c68937489cefb70510b7dd16cab9769ea9a27893424308a45cf,12/09/2024
11122-39,11018-53,Fairview Capital Partners,"West Hartford, CT",Fund of Funds,1,10/30/2024,BBG Ventures Diverse Founders Fund,119,299658228b26258687b00d5d62283cb26398502e6f0a1a5ed7416813603933a1,12/09/2024
11581-75,11603-44,San Antonio Fire & Police Pension Fund,"San Antonio, TX",Public Pension Fund,2,06/01/2025,Kayne Anderson Real Estate Partners VII,192,11648f43975c45c484757e1f91453c5d1141c220018531a3a794289f643c6bf8,12/09/2024
11129-23,11018-53,Fairview Capital Partners,"West Hartford, CT",Fund of Funds,1,10/30/2024,BBG Ventures Diverse Founders Fund,119,1f58166f4bf391b8fa1e27c9cce01103602208f1ae4e2f4bb7e24f665be16bf4,12/09/2024
11248-93,11603-44,San Antonio Fire & Police Pension Fund,"San Antonio, TX",Public Pension Fund,1,06/01/2025,Kayne Anderson Real Estate Partners VII,192,321d5773a30c3fdf656be80b2264e83a3d7704d012dc26d32d38e133ec21d619,12/09/2024
11166-58,11018-53,Fairview Capital Partners,"West Hartford, CT",Fund of Funds,2,10/30/2024,BBG Ventures Diverse Founders Fund,119,1858fe3da8b52c61360090a907e4a0cea2ce24dd7de2813643886407e7f87f80,12/09/2024
10877-86,11603-44,San Antonio Fire & Police Pension Fund,"San Antonio, TX",Public Pension Fund,1,06/01/2025,Kayne Anderson Real Estate Partners VII,192,6a437a2813e66b045eee17cbcc91744732da29b3a1a4cf39ef530c48951340cb,12/09/2024
11171-44,11018-53,Fairview Capital Partners,"West Hartford, CT",Fund of Funds,1,10/30/2024,BBG Ventures Diverse Founders Fund,119,5a6faa3e39785dac757404e7210837dfaa5f7c957049fb07e505b92a18fa793d,12/09/2024
10525-33,11603-44,San Antonio Fire & Police Pension Fund,"San Antonio, TX",Public Pension Fund,4,06/01/2025,Kayne Anderson Real Estate Partners VII,192,d36ab24a656b993f0c39c811f2692915201792e1f3e1f94b45565ff0f3b773f0,12/09/2024
11172-43,11018-53,Fairview Capital Partners,"West Hartford, CT",Fund of Funds,3,10/30/2024,BBG Ventures Diverse Founders Fund,119,1b212d779911f886b4af59ead56c0ef1899fef137737cd374ffcf66d7688c813,12/09/2024
11216-98,11607-58,abrdn Capital Partners,"Edinburgh, United Kingdom",Fund of Funds,2,09/20/2024,Vitruvian Investment Partnership V,269,9810eaa7592c7b0e966cc6646e5d491e1ff327e738870b349084f7be77c5ffd5,12/09/2024
11184-49,11018-53,Fairview Capital Partners,"West Hartford, CT",Fund of Funds,3,10/30/2024,BBG Ventures Diverse Founders Fund,119,2efa729aafad007a1286c14da90da34be8382e25d7aabeff051f9cfe0e9e2310,12/09/2024
102289-15,183215-17,Peter Ribarič,Slovenia,High-net-worth investor,1,05/01/2014,Silicon Gardens Fund I,1,c491f3bb5212000fae72499cef8d4235ecfe2b81a9aa3ab0f2ce5f343c165c41,12/09/2024
11188-09,11018-53,Fairview Capital Partners,"West Hartford, CT",Fund of Funds,1,10/30/2024,BBG Ventures Diverse Founders Fund,119,e09b707f0f47208cdab496d72a5359029700100c4c713184cb681e611fb6f35d,12/09/2024
59939-74,10961-02,Merck,"Darmstadt, Germany",Corporation,1,12/31/2018,AmorChem II,5,1dd6e5b93c1e47cb8667efd4eb89e0c10677496de0ea76779e542028337bdbfc,12/09/2024
11318-77,11018-53,Fairview Capital Partners,"West Hartford, CT",Fund of Funds,3,10/30/2024,BBG Ventures Diverse Founders Fund,119,828ed41c82a7db488bdeb8be96f4d097e06cb13cf43e334017420f4d83e4b12e,12/09/2024
53992-27,11613-70,Unisys,"Blue Bell, PA",Corporation,1,06/04/2018,White Star Capital Fund II,1,3365ae2403cb0ae4f0067104bd81e63280a865bff4f21c109261ffd19ec5258e,12/09/2024
11320-66,11018-53,Fairview Capital Partners,"West Hartford, CT",Fund of Funds,1,10/30/2024,BBG Ventures Diverse Founders Fund,119,b6885825f5dddffd5ec13a4fa6f995b053e2f4016dcb869cd69cec4c3a41d9d5,12/09/2024
53807-59,14141-98,Caisse des Depots Group,"Paris, France",Sovereign Wealth Fund,1,01/01/2025,Strategic Transitions Fund,74,51021f25abdb75c8ccbb34f9f1ce995195cf7d16dd7e2fb20f98340abfc6a730,12/09/2024
43226-11,11018-53,Fairview Capital Partners,"West Hartford, CT",Fund of Funds,1,10/30/2024,BBG Ventures Diverse Founders Fund,119,77dcd7ab57a1b9db64772f572ff9b83c1f92c8ef16d2f10a0cee69aa86901749,12/09/2024
110584-18,14183-02,AP Fonden 3,"Stockholm, Sweden",Public Pension Fund,1,10/25/2024,General Catalyst Group XII,245,90ac7c2d4eb8720c8ea389ec8cbf8a58f8340c5bb0acf203a422072e72f6630a,12/09/2024
10014-49,53223-04,Asante Foundation,"South Bend, IN",Foundation,4,09/20/2023,Goldman Sachs Vintage Fund IX,38,db0b1d481987e85fb861ad534f4ba309835e85d288b2684b53db14ce67c58b9c,12/09/2024
40732-48,14183-02,AP Fonden 3,"Stockholm, Sweden",Public Pension Fund,5,10/25/2024,General Catalyst Group XII,245,6669dedf7b886d13b87cc83a19eef988879769c7169561496a33740ff14d1e55,12/09/2024
10051-21,53223-04,Asante Foundation,"South Bend, IN",Foundation,1,09/20/2023,Goldman Sachs Vintage Fund IX,38,20cc7766f5813d9ccc2ae1358f3f6c5af520bfde4b2fc6f2b94504f701dea938,12/09/2024
11258-56,14183-02,AP Fonden 3,"Stockholm, Sweden",Public Pension Fund,5,10/25/2024,General Catalyst Group XII,245,f34fdf9495c3f451d8b9627d1ea9327c1e720387c610cb8cb4887d9c53b0756c,12/09/2024
10071-01,53223-04,Asante Foundation,"South Bend, IN",Foundation,1,09/20/2023,Goldman Sachs Vintage Fund IX,38,9eddc07fe3cbb6055f4ec04df081f26171fc744ece1f484c67534936de6a01cb,12/09/2024
11227-60,14183-02,AP Fonden 3,"Stockholm, Sweden",Public Pension Fund,3,10/25/2024,General Catalyst Group XII,245,708a65168aef102b8d889e9fb3f09be475bee0c73768e14d227a9f0007bfeff4,12/09/2024
169090-75,53223-04,Asante Foundation,"South Bend, IN",Foundation,1,09/20/2023,Goldman Sachs Vintage Fund IX,38,5838571db9a230e22a1b299b40a47a696e3dfb4347dca48a4dd41e2de3144628,12/09/2024
