FundID,LimitedPartnerID,LimitedPartnerName,LimitedPartnerType,CommitmentStatus,Commitment,CommitmentDate,CommitmentType,Comments,RowID,LastUpdated
11190-16F,52477-03,Pacific Life & Annuity Company,Insurance Company,Former,2.00,01/08/2001,Original,,6b5c47f3f24ca27381e6f6ee47362530bb3b8f42ffded80545b542d34bfdce1c,12/09/2024
11190-16F,52477-12,Pacific Life Insurance,Insurance Company,Current,18.00,01/08/2001,Original,,f792a7dea141d3db830ae85e67606b34e332a00bf3a20a935ccca24a20478b7e,12/09/2024
18681-13F,52477-12,Pacific Life Insurance,Insurance Company,Current,,03/01/2022,Original,,083ebb4c384d4631c19db87e00f14193a0f89906e27cbc188cbb3110bfc40abe,12/09/2024
11190-16F,52477-57,Peerless Insurance Company,Insurance Company,Current,0.50,09/25/2006,Original,,b36077e7108b9564604cc40e9b6886758ad66c7a74ad0b987b8e77e74bdee7cc,12/09/2024
11597-59F,52477-57,Peerless Insurance Company,Insurance Company,Current,0.63,04/16/2007,Original,,8624b8d58df44fdf564731dae840d168580530783bfff798a8b4b5f4943a592f,12/09/2024
12488-41F,52477-57,Peerless Insurance Company,Insurance Company,Current,0.10,06/29/2009,Original,,559394e85b29cc32de83017943d057fb24a7802248a1cb23ce639b9d3104d1fc,12/09/2024
13002-40F,52477-75,Penn Insurance and Annuity Company,Insurance Company,Current,2.00,06/28/2012,Original,,1348d979e6c1e63fc356002a6c23d7b01eba0c3d9c074a64ef9a2a7131c01ccc,12/09/2024
14610-79F,52477-75,Penn Insurance and Annuity Company,Insurance Company,Current,2.00,10/10/2014,Original,,d4b5a03270be9e42026d6ce1f5c8abdc08950e6a50e0271a1e89700e73b30d65,12/09/2024
14615-29F,52477-75,Penn Insurance and Annuity Company,Insurance Company,Current,3.00,09/16/2015,Original,,a63564cdca98f85e090d44d3f1497ad4f1c59d50ee18a8f99f767269e98b7b71,12/09/2024
11120-14F,52477-84,The Penn Mutual Life Insurance Company,Insurance Company,Current,4.60,09/27/2001,Original,,3364ea855087ea5fb695233c79aed4f7201eb8397b9a92af493bf208abc3e909,12/13/2024
14610-79F,52477-84,The Penn Mutual Life Insurance Company,Insurance Company,Current,3.00,10/10/2014,Original,,eec1fbc359a4d0fe572b5f008c99462a24b7e8b451157608648b93443aeeb9d5,12/09/2024
14615-29F,52477-84,The Penn Mutual Life Insurance Company,Insurance Company,Current,12.00,09/16/2015,Original,,017aa6237c6302d56896c65c35a79429e7f19ba24ca4768e5922bc6f090c532c,12/09/2024
15327-19F,52477-84,The Penn Mutual Life Insurance Company,Insurance Company,Current,,11/05/2015,Original,,48a1231d1194c15e7c64c78945b00f3a1a9881a015ba8b68834a83371fc6a38e,12/13/2024
15481-36F,52477-84,The Penn Mutual Life Insurance Company,Insurance Company,Current,,03/08/2016,Original,,9feb83c5a70908c691329193ffed0e35a97dc1c045198d9676fc96242c9aa4c4,12/09/2024
16239-88F,52477-84,The Penn Mutual Life Insurance Company,Insurance Company,Current,,07/10/2018,Original,,1af4b1b31adffb34f1e5ab123b0edff26a06fdc5f646f7788786177bb8bb2ea5,12/09/2024
16410-16F,52477-84,The Penn Mutual Life Insurance Company,Insurance Company,Current,,10/25/2018,Original,,3ead11ed021734bb07debeef16f7edd07235afe0aec808d29e10128400983ba1,12/09/2024
16621-03F,52481-17,Reliastar Life Insurance Company,Insurance Company,Current,,12/31/2019,Original,,f4797ccf87686abe8fc68a7ec003f07ea1565b421499c86a1ac6f7de42adf2a0,12/09/2024
12702-34F,52481-53,RGA Reinsurance Company,Insurance Company,Current,10.00,06/27/2014,Original,,927b489471835be54ebb30c9a98ab4320d843422152909cf0c80914b636fe62b,12/09/2024
16621-03F,52483-06,Security Life of Denver Insurance Company,Insurance Company,Current,,12/31/2019,Original,,c7b1bfe2a1de1b8f8326e7c4176d25260a4746abcecaca45d2c0744e1a950970,12/09/2024
11190-16F,52483-51,Sentry Insurance,Insurance Company,Current,9.00,01/03/2001,Original,,ea3c1788cda24b76a24542f081131558a1210dbb5afd361a83907fab90f5f902,12/09/2024
11628-64F,52484-41,St. Paul Fire and Marine Insurance Company,Insurance Company,Current,12.00,04/25/2008,Original,,388793f722b7f6c13fd74bfdd24545621814706cba4817d04aaa75166000f89b,12/09/2024
13097-35F,52485-40,Sunamerica Life Insurance Company,Insurance Company,Former,1.30,08/27/1996,Original,,f44c5086ee85673e941669f07694969c320213295f33d3a2e770ed04ba72c218,12/09/2024
12485-62F,52485-94,Teachers Insurance and Annuity Association of America,Insurance Company,Current,19.00,06/23/2000,Original,,47780172cd3aee090b55ae6660e16393d6d13fa7128b24305a20127d6fc62bab,12/09/2024
12702-34F,52485-94,Teachers Insurance and Annuity Association of America,Insurance Company,Current,20.00,11/19/2013,Original,,57a1da96cd54e262e9e7461273b928ef99e4e4816f23a14478f53509ebff8e6d,12/09/2024
13512-34F,52485-94,Teachers Insurance and Annuity Association of America,Insurance Company,Current,,04/01/2012,Original,,75045eab1e24bf84c2a522173fb03404d90e48b3eff8189240abc49482ca27b2,12/09/2024
13843-45F,52485-94,Teachers Insurance and Annuity Association of America,Insurance Company,Current,,12/31/2015,Original,,03096061fb3490ad292a6305123e7f3db0a6897ba3d815f1b2fce3a2aa106428,12/09/2024
14904-19F,52485-94,Teachers Insurance and Annuity Association of America,Insurance Company,Current,15.00,05/26/2015,Original,,d0e92fffc8cb8545f959e88646d52ed627d9617b6e2572e2cd0a2cd00bd84dfa,12/13/2024
15273-82F,52485-94,Teachers Insurance and Annuity Association of America,Insurance Company,Current,10.00,11/16/2015,Original,,0d8f6d03fecc909008537018103fd72fbcc0f37e64d3905a21dbcc6348b78438,12/09/2024
15512-95F,52485-94,Teachers Insurance and Annuity Association of America,Insurance Company,Current,,03/17/2016,Original,,8fe6452d2747f79205c41f5c7c716dc72ea0ae2597a0586c6846b521551dc80d,12/09/2024
16191-37F,52485-94,Teachers Insurance and Annuity Association of America,Insurance Company,Current,,12/31/2018,Original,,e7cc78002ea1d38acd84f9f856a3f2d5349722c1bdd7646d0ad08c2bec2a3db6,12/09/2024
16855-21F,52485-94,Teachers Insurance and Annuity Association of America,Insurance Company,Current,,11/20/2019,Original,,6159a1db5f2582f99e49a251d3cadfc5a128ba9433caf65513420de11bc1ecec,12/09/2024
14919-85F,52487-20,Lincoln National Life Insurance Company,Insurance Company,Current,5.00,06/02/2015,Original,,28f1b9a146e4030485036a44ffc3c1085c14d897bbdeb66f2184e70c06bb31b9,12/09/2024
12629-08F,52488-10,The Prudential Insurance Company of America,Insurance Company,Current,2.20,11/01/2012,Secondary,,8dc50c7d04e26f0e5cc7acc4093efcc05af5559002f4188f9d6824a3a2634872,12/09/2024
12702-34F,52488-10,The Prudential Insurance Company of America,Insurance Company,Current,0.20,10/15/2013,Original,,7e19c5617c693b9e6365cec4bd92359f0bf1a277bbb99bf49606b05006fecc7c,12/09/2024
13087-72F,52488-10,The Prudential Insurance Company of America,Insurance Company,Current,0.10,09/01/2009,Original,,0cc778e21605ae0c9f4089c3831f2dd8f765ef03f4ef31c1bae6a25e312e5eab,12/09/2024
14084-38F,52488-10,The Prudential Insurance Company of America,Insurance Company,Current,0.60,12/23/2014,Original,,bd4913fa75c15005d4c6207ed9925dadfbb470e7ca402ef9a0935f9c271480b7,12/09/2024
15273-82F,52488-10,The Prudential Insurance Company of America,Insurance Company,Current,5.00,06/30/2015,Original,,a93caa0f2866baeeda76f38975e09061e20f2116233a4362946f1df492bde446,12/09/2024
15369-40F,52488-10,The Prudential Insurance Company of America,Insurance Company,Current,,08/01/2016,Original,,eb0606cb53016cd76b0c38d2f69e19d31cf39f85c67c4d8f83b38203214e9204,12/09/2024
16033-87F,52488-10,The Prudential Insurance Company of America,Insurance Company,Current,,07/25/2017,Original,,2194eb73e84c82735077c736e19dae3597fdcc0c33b6290faad77bf6d9f41a8d,12/16/2024
16621-03F,52488-10,The Prudential Insurance Company of America,Insurance Company,Current,,12/31/2019,Original,,5a2811f1d22f1d0dcdbd5bcf0ffbd84ba69762c246a1576caebf6108ae24a966,12/09/2024
16621-03F,52488-10,The Prudential Insurance Company of America,Insurance Company,Current,,12/31/2019,Secondary,,36aceee23a104e842490e6bacc0f0f27c17ae9383e1c3dce8c2ef1d5fc91d72a,12/09/2024
16712-83F,52488-10,The Prudential Insurance Company of America,Insurance Company,Current,,08/01/2019,Original,,f184cb015ab85bbdef4127c1a4985598fd0755e4c2320881916496a6ccd531bc,12/09/2024
17240-14F,52488-10,The Prudential Insurance Company of America,Insurance Company,Current,,10/06/2020,Original,,ad79740951f918d56e6630c867433c291c6b3eb59c4f9ae607d3550fee18ebd8,12/09/2024
18170-38F,52488-10,The Prudential Insurance Company of America,Insurance Company,Current,,11/20/2020,Original,,cca4398d2691e04ba6bbad982df70138e29e6c719231bd2d3649b96327e0fcf4,12/10/2024
18211-15F,52488-10,The Prudential Insurance Company of America,Insurance Company,Current,,12/09/2020,Original,,e8e93260e380c985d42f1debdd6ea16134fa15219045c739283390ea61cf2c50,12/09/2024
18276-76F,52488-10,The Prudential Insurance Company of America,Insurance Company,Current,,05/13/2021,Original,,57264756649f38a1504424703ea1c84c9af0863d9fae45ee3b780111d9d94b59,12/09/2024
11190-16F,52488-37,Travelers Indemnity Company,Insurance Company,Current,5.20,01/03/2001,Original,,8edf0898a198b99da756d3855054774bce616e60b493964857150fe509adc0ae,12/09/2024
12040-75F,52488-37,Travelers Indemnity Company,Insurance Company,Current,16.00,06/29/2010,Original,,23202d3f79cbd0e7cc17518ad7d3bc8a7a5524d3dd8fc96d378a4656643b5a70,12/09/2024
11597-59F,52488-82,The Western and Southern Life Insurance Company,Insurance Company,Current,5.00,04/12/2007,Original,,206256343e8d5d2a1519fe2d410e8c02f856452c2f0576af315b172a426af264,12/09/2024
14146-39F,52489-72,Travelers Casualty and Surety Company,Insurance Company,Current,15.00,08/13/2014,Original,,d51805d5eb812546ac587e303eba5a0bbd6d2804486feca32fde4f7b4881175f,12/09/2024
14259-34F,52491-97,United States Life Insurance Company in the City of New York,Insurance Company,Current,20.00,04/07/2014,Original,,e8a8c9897683eb086e240bba1a9a4640466fd342a71f0d8800e96ffbd8c27154,12/09/2024
15360-22F,52491-97,United States Life Insurance Company in the City of New York,Insurance Company,Current,25.00,11/23/2015,Original,,16850b6d6498ac10ef810ffed81255c20529499273380011a9bd9ad71540612e,12/09/2024
18275-50F,52491-97,United States Life Insurance Company in the City of New York,Insurance Company,Current,,,Original,,0575794cf9ffa3350cb9b2c6e7dd39bcd8a713149fcafb6969978a0f8f388e49,12/09/2024
12973-06F,52493-23,Variable Annuity Life Insurance Company,Insurance Company,Current,12.00,01/22/2008,Original,,c862d5c530333b4e3a0710565feb0988bd7962b39401edcd5e3c6ae29a6ad192,12/16/2024
18275-50F,52493-23,Variable Annuity Life Insurance Company,Insurance Company,Current,,,Original,,2db747c71aaec246945de1516882e15bc17e1568714300000557e56d1b067ce4,12/09/2024
12973-06F,52493-86,Western National Life Insurance Company,Insurance Company,Former,12.00,01/22/2008,Original,,19c463421659baa5d53976c209bd305dc540aaed66ec26312eefe261ba543051,12/16/2024
14904-19F,52494-22,Westfield Specialty,Insurance Company,Current,15.00,05/27/2015,Original,,6401df8e561ecb52a1d0fad8faf63bb6bf687615b6b08cc3f137c22466b287fd,12/13/2024
16252-48F,52494-49,Wilton Reassurance Life Company of New York,Insurance Company,Current,,04/05/2018,Original,,217197a2b2f9737ca75be9f2e468fd2c1cb461a774b9c387b66ce684b25569d3,12/14/2024
11372-86F,52494-76,Zenith Insurance Company,Insurance Company,Current,,12/11/1996,Original,,bf787343a2828e570950dbbe650f98b833555c3deba7d3de6c6d3a760c82f39b,12/09/2024
16573-33F,52502-23,Texas Municipal Retirement System,Public Pension Fund,Current,75.00,09/01/2019,Original,,3b49e886a1052a4145cd1a1e5077d8bd12d4f2c7659b18c85bf653d57083f679,12/09/2024
16892-65F,52502-23,Texas Municipal Retirement System,Public Pension Fund,Current,83.23,11/13/2019,Original,,cf5a40982f21a8279796a826020a945c46751c15f0c8d0f12805b81730721fe5,12/09/2024
17019-28F,52502-23,Texas Municipal Retirement System,Public Pension Fund,Current,60.00,01/27/2020,Original,,161586370c9af032a0d9cba7af6a54706c2d7ffc7228d9a39f6fa66cabe0b657,12/09/2024
17866-18F,52502-23,Texas Municipal Retirement System,Public Pension Fund,Current,40.00,04/07/2021,Original,,8ae74eeceeacadf00689e9a8912be3bbd3a39548e96e16b9c59f813bd7d6d66c,12/09/2024
20431-54F,52502-23,Texas Municipal Retirement System,Public Pension Fund,Current,75.00,12/08/2022,Original,,b35d9cfb616f74bf6c7f50a1b0296930f581152fb592b35748de89476a900913,12/09/2024
11144-89F,52502-77,Agilent Technologies Retirement Plan,Corporate Pension,Current,,01/01/2000,Original,,dd5a7b8f7acec1ef75f7c39cecbb2e56699302078021f2776a8e8a269888b44c,12/09/2024
13537-09F,52508-53,Precision Castparts Corporate Master Trust Defined Benefit Plans,Corporate Pension,Current,,10/25/2012,Original,,963083ed2f3a13e72ec89027706f496bdf721dea8ae7bb412d7450765a0122b7,12/09/2024
13537-09F,52513-30,Yellow Corporation Master Pension Plans Trust,Corporate Pension,Current,,10/25/2012,Original,,36bf44f15f9a9bfd9ce90904b32fade813b4793b44c893e4e41da8fff5620f70,12/09/2024
11010-43F,52526-62,Ameren Retirement Plan,Corporate Pension,Former,,12/31/2000,Original,,84fd683ff18a9fc2cb5cb1ca380d4ece4eb6f5cb61b7cc7ecc24fa6d1d83a1b3,12/09/2024
11190-16F,52541-65,Vulcan Materials Master Pension Trust Fund,Corporate Pension,Current,9.00,12/31/2001,Original,,49b87bc7bff546171496faf6aee4bb1d248e4b6b26688fbc1c5d35c53396aaa3,12/09/2024
11852-56F,52542-19,Sidley Austin Master Pension Trust,Corporate Pension,Current,,01/15/2008,Original,,4ff825544b8f024318e45f449004a01975c8bc1f976fab93c57684f18f66fbd8,12/13/2024
12725-92F,52542-19,Sidley Austin Master Pension Trust,Corporate Pension,Current,,07/19/2010,Original,,488d6e42c6191693f8255d5f588f5e5e43d2e715300d265e1fc74596811ce532,12/13/2024
13393-90F,52542-19,Sidley Austin Master Pension Trust,Corporate Pension,Current,,12/01/2011,Original,,dc7d27d8cf58f3d3966af1d9ec96a67f7ae8f4da2d72507f2e7b61fb216764e2,12/09/2024
13476-97F,52542-19,Sidley Austin Master Pension Trust,Corporate Pension,Current,,04/09/2013,Original,,2f455b07cca4c9d6e9ba30f4b3f6a5e8e7dc321005539ae11b56844b263d9d42,12/15/2024
13537-09F,52542-19,Sidley Austin Master Pension Trust,Corporate Pension,Current,,10/25/2012,Original,,2c53e94faf00d9f7c5bdc8443f3c5585f9ae39de484fb94c0dcf8ade6e5fd82a,12/09/2024
14579-65F,52542-19,Sidley Austin Master Pension Trust,Corporate Pension,Current,,06/03/2014,Original,,5af8f7864697aeefa756983d77916306a3418c1ceb35b3889fda5bbd60038fd2,12/09/2024
15118-57F,52542-19,Sidley Austin Master Pension Trust,Corporate Pension,Current,,12/11/2015,Original,,7dba7d601439aa905fa4eed2e5fc6eee78537b6ab850bd7c7c9ad2f1d44efbce,12/14/2024
15512-95F,52542-19,Sidley Austin Master Pension Trust,Corporate Pension,Current,,03/17/2016,Original,,0268091af7f79766b4bf1362f8bd616e584dcb54308ce4b07069eaf82e282ab9,12/09/2024
16606-63F,52542-19,Sidley Austin Master Pension Trust,Corporate Pension,Current,,07/17/2019,Original,,64b42a8a63df6902d52af85c3859c8a870730df56afe64c672b350baa00e1f50,12/09/2024
16855-21F,52542-19,Sidley Austin Master Pension Trust,Corporate Pension,Current,,11/20/2019,Original,,f4735c373347b753d1d8d7cb8831d6254fb8a9a30eef2f57c7cde893a533c69c,12/09/2024
18170-38F,52542-19,Sidley Austin Master Pension Trust,Corporate Pension,Current,,11/20/2020,Original,,7f423d8efa930df533bcf84f371082921d9769a73f4b86aa99df4011488f26a1,12/10/2024
14311-00F,52543-72,Medtronic Master Trust Fund,Corporate Pension,Current,,01/01/2009,Original,,0e241c8a41ba1a6c175e678a9bf8cdb09c4069eb74e78bf4ec5d944c6236fa70,12/09/2024
11311-66F,52544-44,Puerto Rico Telephone Company Master Trust,Corporate Pension,Current,,01/01/1997,Original,,5698b9c71bda20b7923c2a46870c7e4f9e55e16e009e39d557cad194b60026fe,12/09/2024
11190-16F,52546-78,Baxter International And Subsidiaries Pension Plan,Corporate Pension,Current,2.00,12/31/2001,Original,,17a5086a7cc93415479109f510568d24c5964baa1eeba2d46c55c9021473485a,12/09/2024
15953-68F,52554-25,Rockwell Automation Pension Plan,Corporate Pension,Current,,04/30/2018,Original,,71094afc7b3692107e49649c2685de6b200aae80d1e2f61d0c7d564de3c61485,12/09/2024
12415-33F,52568-47,The Goodyear Tire & Rubber Company Common Trust,Corporate Pension,Former,45.00,01/01/1999,Original,,f3464bdf19eb9c94fa4710fd8e69ee6849b7a4c149cd0aa489658fd1f08e0f68,12/09/2024
16712-83F,52569-46,Textron Master Trust,Corporate Pension,Current,,08/01/2019,Original,,55f1414abaf1466c38388ecc464d584748319ac344f1ab3bf132bb5da68b0fde,12/09/2024
18276-76F,52569-46,Textron Master Trust,Corporate Pension,Current,,05/13/2021,Original,,95584fc71b6705675f24ac2a971bc01238997939e58057878513946e93e2745a,12/09/2024
14146-39F,52570-45,U.S. Retirement Plan,Corporate Pension,Current,5.00,11/04/2014,Original,,cad1a02ba3f0f159b9227de144d3aa6a69ccab706f8786d5c81c70ff327cd256,12/09/2024
16403-68F,52570-45,U.S. Retirement Plan,Corporate Pension,Current,,03/26/2020,Original,,3db553f9b14a9bb7a7dc2fb9dabe733721f8207a2e025ae9e4d2e4109605eacc,12/09/2024
14919-85F,52570-63,The Kroger Company Master Retirement Trust,Corporate Pension,Current,4.00,04/21/2015,Original,,69bde48f0cf8cc063d7b755f3f8e4e4decb17f0c4cedc2b480d71db2382c8a62,12/09/2024
15369-40F,52570-63,The Kroger Company Master Retirement Trust,Corporate Pension,Current,,08/01/2016,Original,,6816cbe860ad4248b0099adf9b2fadd569197b6d414da8eb9594a9299feacf37,12/09/2024
15455-08F,52570-63,The Kroger Company Master Retirement Trust,Corporate Pension,Current,,04/01/2016,Original,,b27ffa8884b72f71c1a78e80f798833ef075495868e60e59041189dbfe33fd60,12/09/2024
11190-16F,52571-89,Bayer Pension Plan (Germany),Corporate Pension,Current,,12/31/2001,Original,,9217b10f8592fc1a21ab91e998eac3fe394996033dddd772ef9de67a2153e8db,12/09/2024
20490-94F,52572-88,Hellenic Development Bank of Investment,Fund of Funds,Current,,06/29/2022,Original,,5a381e7df5c660be35f0c7e050969b41bcf47da36ba9e8094d025222746672ab,12/09/2024
11190-16F,52573-15,General Mills Group Trust - Pooled Private Equity Fund,Corporate Pension,Current,6.00,12/31/2001,Original,,d74b2bbab4e2d56909769e3e60d2933285b0e5363f7c2e4f376f30baefae8c6f,12/09/2024
16252-48F,52573-87,Western Conference of Teamsters Pension Plan,Union Pension Fund,Current,,04/05/2018,Original,,8b38723892c17ce7442fff8fcb0b651fcf5288f49ac47f76603b67b276cd3706,12/14/2024
13010-23F,52574-05,National Electrical Benefit Fund,Union Pension Fund,Current,3.00,01/01/2012,Original,,ba376d8f9b809f9bb2847ac1475e92d578e3962fdd1b8ee9c538bafbcd226d69,12/13/2024
12567-34F,52574-23,Central Pension Fund of the IUOE & Participating Employers,Union Pension Fund,Current,12.00,03/01/2009,Original,,cbf854978d384e2fdfeee76cbf8ab2d4f9f02f3da464aa0c0b3e905c8ab0b9c8,12/13/2024
13512-34F,52574-23,Central Pension Fund of the IUOE & Participating Employers,Union Pension Fund,Current,5.00,04/01/2012,Original,,08b8604d1a42ff89b2c2473fd478f714d8117b9344d2caed2c85b5561fb52539,12/09/2024
16573-33F,52574-23,Central Pension Fund of the IUOE & Participating Employers,Union Pension Fund,Current,,06/17/2020,Original,,a6ef73115eddba6bdf1aa2c4e8a91f180f156c3639c6711074828b9d0dfed052,12/09/2024
11628-64F,52579-45,Southern California Edison Company Retirement Plan Trust,Corporate Pension,Current,20.00,03/23/2012,Original,,41cfc0d9f63096286b387e43c884b116d022d4c3864f12091f656a95bef7a6ce,12/09/2024
16712-83F,52580-89,FirstEnergy Master Pension Plan,Corporate Pension,Current,,08/01/2019,Original,,920f7245caa174d29126ed4466890fbf741c7eef365c37e7341a50876501eada,12/09/2024
12567-34F,52581-25,North Atlantic States Carpenters Pension Fund,Union Pension Fund,Current,,03/01/2009,Original,,4d71140734b6e1abe18a6f0291507971e830a4de5c6fd0ca496d90696f3d2f56,12/13/2024
13512-34F,52581-25,North Atlantic States Carpenters Pension Fund,Union Pension Fund,Current,,04/01/2012,Original,,5f8de92c5f2468bb1f8249ad75a6acb7db2b9f2687f6f055225ce3cc9fce7e5b,12/09/2024
15037-12F,52581-25,North Atlantic States Carpenters Pension Fund,Union Pension Fund,Current,,03/16/2015,Original,,1b04ab870fff9bc997d4d7bcdd6f69957ba267479c3955341142c2b0148890b2,12/09/2024
12567-34F,52582-15,Ohio Carpenters' Pension Plan,Union Pension Fund,Current,,03/01/2009,Original,,af5f42bc0909314efd3aaceff054c9b5e1a64d9a5b71ad94a1ccddc337326679,12/13/2024
13512-34F,52582-15,Ohio Carpenters' Pension Plan,Union Pension Fund,Current,,04/01/2012,Original,,ea92b4d5f48cb794ded107cd1914122e69eae1cc025e9bcbd7fb7d85b9988178,12/09/2024
15037-12F,52582-15,Ohio Carpenters' Pension Plan,Union Pension Fund,Current,,03/16/2015,Original,,7d84ea22c1e47aac2f3af5991de1fef7923381cc0b2357f253688658b1effd46,12/09/2024
